,text
213,'Historic Step': House Votes to Repeal 2002 #Iraq #AUMF Trump Used to Justify #Soleimani #Assassination:… https://t.co/O59de3uyqn
214,"“Dark Prince” CIA Middle East Chief Dead on Jet Downed: was Solemaini Killer 
#Soleimani
#MichaelDAndrea… https://t.co/hlMZDCPiKX"
215,Brian Hook: We put a lot of pressure on #Iran so it won't spend money on its proxy groups in the region. Killing… https://t.co/r0GYmuyokz
216,Seven Things You Should Know About Donald Trump and Iran https://t.co/lzXw7fQo7U #RemoveTrump #RemoveTrumpNow… https://t.co/iCZiILVNVl
217,@POTUS all i want is news.  least offensive person🚀🇺🇸@Spaceshot76 suspension #Soleimani 🎬YOU TUBE DEMENTED… https://t.co/PEDrH3oX47
218,"4 weeks.. 🚩

The show a clip about him, as the special guest 
Look how humble he is, covering his face with his han… https://t.co/aksEP1dRHw"
219,#SoleimaniAvenged   “Dark Prince” CIA Middle East Chief Dead on Jet Downed: was #Soleimani Killer… https://t.co/mO1N5VTmYy
220,"Who was #Soleimani? 
Watch this clip:
https://t.co/Z9kNRyythS"
221,How U.S. and its Allies Enforce Their Lies for Wars and Dictatorships https://t.co/iPsGzHxpZQ #Russia #War #Trump… https://t.co/L4AnZbCfnT
222,"Putting things in perspective, trump has done worse things since #UkraineConspiracy:

He stabbed US ally- Kurds in… https://t.co/HqdkJXWuAZ"
223,"@realDonaldTrump Mr. Trump gambler!
You lost the game since the assassination of Commander #Soleimani!
#عين_الأسد… https://t.co/8pJrFLHxzg"
224,"Everyone in this story had their lives permanently altered by #Soleimani, the Mullahs and the Iraqi Shia militias c… https://t.co/F2DWV9CilP"
225,For reasons I will briefly describe below I'm rather biased regarding Iran.  #Iran and #Soleimani  are responsible… https://t.co/QkIIa8cHdC
226,"Iranians draw over state propaganda grafittis of the regime. Red horns added to the terrorist #Soleimani's pic, tex… https://t.co/lUpIjt8z4e"
227,"#gotQudsAmericaDoes For them, #Soleimani acting outside of Iran's borders was not an act of war.

Thank God we now… https://t.co/9F0r12kH9L"
228,"LOOSE LIPS PELOSI-CAUSED ATTACK ON US EMBASSY-BAGHDAD 
@SpeakerPelosi goes on talk shows disgracing a US President… https://t.co/spJUcuoNYx"
229,Remember #Soleimani ..That was thousands of miles away n we here had a full blown reaction.Logic?? https://t.co/2lTzxGl9ed
230,"#Iraq #Iran 

The MSM continues to present our choices in #Iraq as binary.  Cut and run or do what we have done sin… https://t.co/ewzKwzMoHI"
231,"#Iran: HQ to ""Execute Khomeini’s Order"" Targeted, #Khamenei and #Soleimani’s Posters Torched… https://t.co/AJgIdf5n5j"
232,"https://t.co/P632IiiWz3

#Soleimani’s assassination is going to shift the landscape.  More despots around the world… https://t.co/M20VBclGCE"
233,The Iraqi military has declared that it is resuming operations with the US-led coalition against IS after a halt fo… https://t.co/lv40cA3mZ9
234,How far do #Iran's influence networks extend across the region? Read our free chapter on #Soleimani and Tehran's st… https://t.co/U9sO0pD9Id
235,"@HeimdallsSword Iran’s silent response was deafening: go comfort Michael Andrea’s family, the torturer sent to hell… https://t.co/1sTDhuD9mx"
236,"The implicit assumption re: deterrance that #Petraeus is making is that #Iran’s #IRGC, #QudsForce still maintain a… https://t.co/4MTo47TZn9"
237,"#Soleimani’s killing has only helped #IslamicState, will threaten #SouthAsian security writes Brig Anil Gupta (retd… https://t.co/YyecGVM135"
238,"@Merkaba369 @SAMOUSAVI9 With their turnout in the millions for Martyr #Soleimani's funeral, the Iranian nation show… https://t.co/XK7Wc4JPPh"
239,This is a rare moment to drive a wedge between #Hezbollah and #Iran. Hassan Nasrallah will not want to be seen as i… https://t.co/05wBqJ4EgB
240,@LulaPuch @realDonaldTrump @googlenews Add those casualties to the 50 who were trampled to death at #Soleimani's fu… https://t.co/UW8lqqtKJq
241,President #Trump was the architect of another unquestionable act of war when he assassinated Commander Qasem… https://t.co/XN0AWGU1Im
242,.@TNLreporter has obtained a document that appears to show CBP issued orders to detain passengers following… https://t.co/drrQH869fN
243,"1. how much does #USA share at present? (#Soleimani)?
2. how much use is it anyway (#iraq #wmd)? https://t.co/WGjTs3AyWc"
244,@BrianMastFL just mopped the floor with you and your friends @ArianeTabatabai. There’s only one way you deal with t… https://t.co/TENXq5eou2
245,Just this month there were two major events in the region with the potential to change the situation dramatically -… https://t.co/GgZlcUbXcc
246,"@realDonaldTrump Game has just started
We are all #soleimani
You and Isreal are the only real losers in the satanic deal"
247,"#Soleimani was able to foster #Arab allies in countries that suffered from #American, #Israeli policies of war and… https://t.co/HWgrp4UeLZ"
248,@LeaderHoyer a weak leader...Another #Democrat that is an #Iranian &amp; #Soleimani LOVER #DemocratsAreCorrupt… https://t.co/965F5X5GPf
249,@JacksonLeeTX18 CROOKED POLITICIAN #Iran &amp; #Soleimani LOVER
250,"@DaedelusKite I think it's both a cause and a consequence; however, if a consequence, then how can we hold a… https://t.co/6JpvrM1Aum"
251,@repmarkpocan another #Democrat that Loves #Iran and #Soleimani
252,"So #Congress has defined ""imminent"" with precision that will be easy to identify?  Beyond controversy?  I'm overall… https://t.co/XKh79s7PtM"
253,How U.S. and its Allies Enforce Their Lies for Wars and Dictatorships https://t.co/yqTJTGeTiw #Russia #War #Trump… https://t.co/iX9rhN2o7T
254,Part of @NegarMortazavi's comments on the impact of #Soleimani's killing on #Iran’s upcoming parliamentary election… https://t.co/87LNaIdJXr
255,"Pentagon Now Says 50 Suffered Brain Injuries In January 8 Iran Missile Attack

#USA #Trump #washington #US_Army… https://t.co/GhRNJbj2cx"
256,#France brutality against #YellowVests turns #Macron into a war criminal. It also turns the revolt against the esta… https://t.co/77W9HRjDb8
257,"@RepMichaelWaltz @HouseGOP @realDonaldTrump of course, but Kill #Soleimani is a CowBoy Solution, not see to a long… https://t.co/HiF0CV1vbN"
258,"All in all, the Pentagon assesses that at least 603 U.S. deaths in Iraq ""were the result of Iran-backed militants.""… https://t.co/Juw2ubMVpx"
259,#Haniyeh in exile: #Egypt refuses to allow him return to #Gaza. Hamas's chief is in #Qatar and cannot return to Gaz… https://t.co/PrM72q19gJ
260,#Soleimani was a terrorist who killed hundreds of Americans. We have an obligation to stop terrorism in its tracks.… https://t.co/IDyCwAdbmU
261,#Iraq's relationship with the #US and #Iran forged following the #2003 US led invasion of #Iraq has been thrust int… https://t.co/h5GgjMUXJd
262,@RepEliotEngel sounds like your a #iran &amp; #Soleimani Lover...To bad! Guess that's what happens in a divided nation
263,#Iraq's military said on Thursday it was resuming operations with the U.S.-led coalition against Islamic State afte… https://t.co/nQsAyIudCO
264,"@TrevClark1958 @KenZeroHarm #Soleimani out.

#Basil Hassan-ElSheikh massive finance networks and drone jihad squad… https://t.co/jigdH5DSgb"
265,@Swift9013 @IlhanMN @TeenVogue Maybe #Soleimani ? She was heartbroken her idol was taken out
266,@TrevClark1958 @KenZeroHarm Danish resistance’ld identify &amp; arrest arsonists of 2013 attack on Frihedsmuseet. Suspe… https://t.co/2ZhCgSwQQo
267,The join military operations against #ISIS between #Iraqi security forces and #US-led #coalition forces resumed in… https://t.co/mJI6VgBE5z
268,@AshaRangappa_ Like General #Soleimani ?
269,"@vmsalama @jaketapper @rabrowne75 And yet ironically, Democrats were mad at Trump for killing #Soleimani, the fathe… https://t.co/y0tL517Nym"
270,DEBATE: #California's @RepRoKhanna #NoWarWithIran resolution to limit Commander in Chief after #Soleimani attack on… https://t.co/FMYqiw7ifc
271,"trump took #Soleimani out of commission without a imminent threat,  but based on his past crimes. 
trump doesn't wa… https://t.co/BDiEtHdbrw"
272,"@MPPregent This is what was prevented,  for those with short memories or those unfamiliar with Iran Regime tactics.… https://t.co/FzPvTCKYSv"
273,@RepRoKhanna supporter&amp;lover of #Iran and #Soleimani Lover...Trying to tie @Potus hands against Iran
274,"@realDonaldTrump Iran is no threat to any country or any nation, but Iran is a major threat to all invaders. You an… https://t.co/3OZC8yXNSO"
275,"Trump says he KILLED #Soleimani to STOP the war &amp; not start it. He LIES! You don't ""kill"" ppl to make peace!👎

He s… https://t.co/wp6RXp7sG8"
276,. @NPRinskeep piece on #Soleimani and Sunni jihadists omits US doublecross of #Iran after invading #Iraq -- refusin… https://t.co/o1BnKQ9AMv
277,"THE KILLING OF GENERAL #SOLEIMANI, AND THE CLASH BETWEEN THE USA AND #IRAN. Which are the political and military re… https://t.co/asmP4lTms2"
278,"The day after Trump's #PeacePlan is announced, a new propaganda video with a message:

the killing of #Soleimani wi… https://t.co/EN3yOcdo1i"
279,"9/he only killed #Soleimani bec he freaked out when they received #boltonmanuscript in Dec, so he needed to… https://t.co/I1HjW4fnYu"
280,"@SecPompeo @StateDept @USAinUK ""DearPres.#TRUMP You did a great job&amp;it will take years4people to understand how muc… https://t.co/tweOjSN5uF"
281,About 3 weeks ago many Iranian accounts on Instagram were suspended or their post about Qassem #Soleimani removed.… https://t.co/RjmWz9W0ZF
282,"After #Soleimani killing,#Iran-#US tension shifts to new level https://t.co/qaCFIAzeIP https://t.co/2frAwvCpFF"
283,"@realDonaldTrump By assassinating general #Soleimani, you pushed US and Iran to the brink of war. And now, US troop… https://t.co/akApzaFe8z"
284,"@farbodmah @MSadidoost @UNIraq @JeanineHennis Massoud Rajavi, Iranian Resistance Leader: “Soleimani’s elimination d… https://t.co/MJkn9svSeS"
285,#Iran has released an animated short that shows Axis of Resistance fighters being empowered by the spirit of slain… https://t.co/NHJNUQUxYm
286,"@realDonaldTrump ""isn't it TRUE that #JohnBoltonBook was presented to you for clearance to be sure no #classified i… https://t.co/dHsBSp7rP0"
287,"@realDonaldTrump isn't it TRUE (in my Perry Mason voice) ""Isn't it TRUE...you ordered the ASSASSINATION of… https://t.co/9WodTTXO8Y"
288,Here is @JeanineHennis from @UNIraq having a good chat with Qassem Soleimanis ex-top adviser and Quds Force-veteran… https://t.co/ZS1MgDoAKW
289,The disappearance of #Soleimani triggered the 123rd Us armed clash in the course of its pluricentenary history. Sin… https://t.co/yPyQvrkxQ2
290,"38th Int'l Fajr Theater Festival kicks off, honoring Lt.Gen #Soleimani
https://t.co/ZeAo6tqP1L https://t.co/ThRhufwBLi"
291,"@KeesvdPijl1 Fake News.

Zionist propaganda arm 

                'Newsweek'

  Leeds America's Global  'Fake NEWS'… https://t.co/PtdCfiOsYU"
292,Holly Dagres: Further to the assassination of Qasem #Soleimani there is no way that the Iranians will negotiatie wi… https://t.co/G7dKbf8Yg8
293,#Iran has released an animated short that shows Axis of Resistance fighters being empowered by the spirit of slain… https://t.co/xLZ5DxmymQ
294,URGENT: The UK has taken over from the U.S. command of a maritime security mission in the Gulf to protect global sh… https://t.co/j3D2g6oQr9
295,"""What sort of global order will we have left if the leaders of one country eliminate the leaders of another simply… https://t.co/NP2TzDpCBF"
296,URGENT: The UK has taken over from the U.S. command of a maritime security mission in the Gulf to protect global sh… https://t.co/5732mubZtz
297,Can someone explain this? Sitting next to the flag of #Iran ?? next to the photo of #Soleimani murderer ? and talki… https://t.co/Nyg4TCXEhS
298,Trump Admin Frightened US Casualties From Iran Strike Endanger Reelection Chances: https://t.co/jCORHOX48e #Trump… https://t.co/KvM46SC5nx
299,"How #Soleimani’s slaying could affect #Iran-#Saudi ties https://t.co/P8fTk4AbqY 
@jafariysaeid"
300,"#Soleimani explained

https://t.co/lQkVvt7elq… https://t.co/MJwzio9vK1"
301,"@Doranimated May your family follows on the path of Righteousness, not #IsraelFirster ideology, helping them to fin… https://t.co/2IZrzX5Pm4"
302,"Consider this: do people make themselves or do integrated #information contexts make people?  Was a #Thunberg, a… https://t.co/0kCqiQgjR5"
303,@wallacemick Thank you for telling the truth.#Soleimani was protecting millions of people against ISIS.That's why we call him a HERO
304,"@realDonaldTrump will face things that he has not calculated at all. The #DealOfTheCentury is a joke, but the 'horr… https://t.co/DMuq2YH2zh"
305,@JZarif Says a barking mad man who is about to get voted out/sanctioned by the #Iranian #Majlis for stating it will… https://t.co/ihAmAlqNSj
306,"January 2020:

The #US assassinated #Muhandis &amp; #Soleimani

#Iran attacked a #US military base

#bushfire in… https://t.co/3Ckc6DR68W"
307,"White House may have little chance of blocking Bolton testimony

Pray this is true. He has every right to speak. Wh… https://t.co/iDUOiDAGFD"
308,#WashingtonPost #USA 2020 Poll | Half of #Americans believe the risk of #terrorist #attacks has increased 48% belie… https://t.co/GSPpEyDCaB
309,"#UN’s @antonioguterres’s special representative for #Iraq, Hennis-Plasschaert meets #Iran’s ambassador to Iraq in B… https://t.co/rgBc1AEQ3v"
310,"This week, USA military has had several aircraft shot down in #Afghanistan &amp; #Iraq, with all crew members deceased… https://t.co/oQiQ0WJQCP"
311,"#gotQudsAmericaDoes They all parrot: Nobody is sad that #Soleimani is gone,"" but they fail to mention the Qud was o… https://t.co/4BQ1wpo91l"
312,"Listening to @mehdirhasan on @theintercept podcast:

Acting #US president #MangoMussolinni decided to murder… https://t.co/2JEq3h4rpZ"
313,"@AmberGhost97 So every casualty should.
Meanwhile, no word on the 20+ Casualties in Afghanistan yesterday ..... tho… https://t.co/a4uuFJ3myM"
314,"With all that has been going on (not impeachment), I forgot #WWIII was supposed to start a few weeks ago because… https://t.co/MPI2SCMBcB"
315,"@realDonaldTrump Iran? Interesting. Why not share with the American people the real reason for leaving the #JCPOA,… https://t.co/LhepgK1ZiZ"
316,@JeanineHennis you are giving a real bad signals to the #iraqiprotesters #IraqProtests by visiting this guy who is… https://t.co/XEIeaX9Pkn
317,10/so grifter still hasnt apologized to military &amp; hes still ignoring number of military &amp; CIA ppl killed recently… https://t.co/kga3fLMlk5
318,5/trump had initially said he was told that no troops had been injured in the Jan. 8 missile strike on Iraq's Ain a… https://t.co/eqUZx8WE5m
319,"Please Stop With the Idiotic Nonsense That Iraqi Vote to Expel US Troops Was “Non-Binding” 
#Expulsion… https://t.co/NRICMvH1eL"
320,"Here is what he said about POTUS' decision to take out #Soleimani &gt;&gt; ""Apparently you can't follow a constitutional… https://t.co/DrCaf19HtQ"
321,Iranian cleric Sadeq Mirshafiei: The incident of Saqifah and the burning of the house of Lady Fatima is more bitter… https://t.co/rnKekRPN2E
322,"The Great #Satan #USA #Government did not miscalculate ! 👎👎
They deliberately assassinated General #Soleimani as he… https://t.co/rJ8bXmPNKM"
323,@atrupar Ffs #Trump runs an incompetent and dangerous FP... He should be impeached because of his act of war agains… https://t.co/fx1u6zX0jX
324,The dou(ss)che had just said Trump's taking out #Soleimani was an act of war. POTUS' move was a fitting act of retaliation.
325,"#graffitiart in Iran is another level!
#soleimani is a butcher https://t.co/rZBdlZvJeH"
326,@Bob11347537 @BicycleBelle00 @houndinater @jaketapper A surgical strike was an act of war when #Soleimani was calli… https://t.co/u6wwb3gOIX
327,"With Votes in the House tomorrow, Democrats want to make it harder for Impeached Presidunces to abuse outdated War… https://t.co/3IjHZrW4lV"
328,"Already this year, Trump secured a #PhaseOne trade deal with China, killed #Soleimani, proposed his… https://t.co/TkFIWpcLxR"
329,"@realDonaldTrump You had Iran’s top General assasinated without any evidence of an imminent attack. 

You had a rea… https://t.co/5ezJeIHRa2"
330,"“The streets of #Iran are filled with murals of Qassem #Soleimani under the slogan: the butcher of Syria and Iraq,… https://t.co/QuUO5Mr4VR"
331,"#Soleimani #سليماني #BellLetsTalk 
Teacher asks her : Why are you crying?

*Because of Hajj Qassem 

How much do yo… https://t.co/w5F7WyD5N0"
332,"@BicycleBelle00 @Bob11347537 @houndinater @jaketapper Gotta love when the ""Constitutional scholars"" in the room can… https://t.co/XPMTaMWZ4p"
333,"First, he tore up the nuclear deal. Then he risked starting WWIII by assassinating #Soleimani. We don't want to kno… https://t.co/m2Z3bHK42w"
334,"@HillaryClinton Cover up? You hired #Soleimani to take out chirpy #ChrisStevens.
#BurnInHadesHillary https://t.co/9T1SvuyoZ6"
335,"@farbodmah @UNIraq @JeanineHennis What a shame, #Terrorist #Soleimani targeted millions of helpless children and wo… https://t.co/x0ZwrUB6Bc"
336,@feliciasonmez Did u tell the whole truth about #Soleimani when he was rightly killed? Did u tell the whole truth a… https://t.co/pQGRHYBpo1
337,"What does the killing of Iranian General #Soleimani mean for the stability of the #MiddleEast? 

In this piece,… https://t.co/7vIFEWnjwv"
338,"@thespybrief @ttlmmky Interesting perspective from@samsanderson:

""Color me cynical but . . . Bolton's book seems t… https://t.co/vAsFGGqpL1"
339,I’d be looking over my shoulder #Qays...#DaqDuq hasn’t forgotten that you gave him and #Soleimani up after the litt… https://t.co/OMrsue1UsC
340,"#Iran: HQ to ""Execute Khomeini’s Order"" Targeted, #Khamenei and #Soleimani’s Posters Torched https://t.co/0NP2gSUP5v
#FreeIran"
341,Disgraceful behaviour by head of @UNIraq @JeanineHennis sitting next to pictures of Terrorist #Soleimani and Al-Muh… https://t.co/xnpg3CoPqc
342,Maybe this #ImpeachmentTrial #SenateImpeachmentTrial   should go on indefinitely.  So much is getting done while… https://t.co/ApnN3qSHad
343,"@GaryYou40285335 @Racharley77 @Jc4Bin @IrishViperr @RachelRileyRR Good, because international law permits the neutr… https://t.co/lfhtPvNcjH"
344,"@frossiemae @RepAdamSchiff @GOPisDeadZombie ✔️Trump bombed #Soleimani to distract from impeachment

✔️Trump is coll… https://t.co/A9MULTl0z2"
345,"After a controversial eulogy poem for #Soleimani, #Qatari poet known as Ibn Al-Theeb announces that he retires from… https://t.co/MjmQZBi9Yt"
346,"They rule the hearts.

General #Soleimani  a role model for #teens of #ResistanceAxis.
#HardRevenge https://t.co/TCoNx6el60"
347,"#US and Israel have made alot of mistakes

They have created alot of anger globally

Giving away the Golan Heights-… https://t.co/LoLJylq2vI"
348,@MysterySolvent Interesting ques. Bolton book delivered to WH Dec. 30. Four days later Trump assassinated… https://t.co/mRtbfEam5M
349,@LizRNC Who sided with #Soleimani? #MAGA2020
350,What script are you reading from...#Iraqis torched the #Soleimani posters along with #Mohandas?  Are the videos in… https://t.co/Pp0nYkzhma
351,"Soo...
The gods of the #House, #Shiff, #Pelosi, #Nadler, #Shuman, are going to resurrect #AbdualBaghdadi,… https://t.co/KmSfrGuUp2"
352,"” #Russian intelligence sources have claimed that Michael D’Andrea, head of CIA operations in #Iran and who orchest… https://t.co/GSoDS4RNXm"
353,Why The US Is Waging War On Iran https://t.co/ophlR9KWbc #Tulsi2020 #NoWarWithIran #Soleimani  #EndRegimeChangeWars… https://t.co/Q7Lv33W3dn
354,#Soleimani's Daughter Meets With 'Uncle #Nasrallah' In #Beirut: https://t.co/UWjZ0zwNNN
355,This video almost makes me feel like every thing is going to be OK in the world. Almost. #coronoavirus #impeachment… https://t.co/UELvZd7kNf
356,#Soleimani tips Russia gave #Iran about CIA OPS CHIEF IN PLANE SHOT DOWN IN #AfghanistanPlaneCrash #USPolitics… https://t.co/xZdisAt9cO
357,"2019   - #ISIL #ISIS is not dead, it just moved to Africa @AJEnglish  https://t.co/JREQYM8fkN
2020   - #Soleimani a… https://t.co/4jvu8HZblt"
358,One does not denounce what is right and just. #Soleimani was a monster and earned his ending 1000’s of times over.… https://t.co/ohU8WqjOBK
359,The possibility of a peace deal with the Taliban is quickly going away. Not sure it is a consequence of #Soleimani'… https://t.co/68P7VW9vWe
360,"@CutlerRidgeLAZ @cy954 Define: murderer

Did he perpetrate the acts?
Or just order the hits?
#Khashoggi #Soleimani… https://t.co/iiMDrSQ1TV"
361,2/2 #ISIS #ISIL are opportunists. They wait for instability &amp; unrest then emerge from their holes and attack. They… https://t.co/QrEYxngMwU
362,"@yiftahc @MessageFromLen The man who one handedly dismantled the   Globalists devilish plan for the region! 

You s… https://t.co/IDXUTbGoGQ"
363,‘I’ll Sit Here And Wait’: Brian Mast Demands Name Of One Fallen Service Member Whose Death Doesn’t Justify… https://t.co/ZVMOw9ttWn
364,"#Iraq stood by #Palestine way too many times. But how, pray tell, did the Palestinians pay us and #Iraq back? 

1-… https://t.co/Qge1PoC0EG"
365,How Iran's Soleimani became a US target https://t.co/imcUwcq9bs via @voxdotcom 🇮🇷🌍🇺🇸 #Soleimani #Iran #USA #MiddleEast
366,"How many Americans know that even in Hindu India, Iran’s Qasem #Soleimani (whom #Trump had assassinated) was recogn… https://t.co/1BW5RkMbVE"
367,"Has there been a more action packed January then the one we’re in? #Soleimani assassination, #coronovirus , “peace”… https://t.co/Pj3zCkTjKF"
368,How U.S. and its Allies Enforce Their Lies for Wars and Dictatorships https://t.co/i7KNdh2bu6 #Russia #War #Trump… https://t.co/m9Mn4aXm8J
369,"@NYhunts @e1sjd1DFZYWgYe1 @realDonaldTrump And the mask of #MAGA comes off to reveal its true ugly face. 

Look Wor… https://t.co/JuUcFoJzHI"
370,How U.S. and its Allies Enforce Their Lies for Wars and Dictatorships https://t.co/A9fXvToHVZ #Russia #War #Trump… https://t.co/aFh7OzQPTC
371,"#Soleimani, https://t.co/FZGF0GaA2q During Iraq's fight against #ISIS Iran-bckd Shia paramilitary some of which fel… https://t.co/Ac2BpHtsaJ"
372,"@SecPompeo The killers of Suleimani will not be safe anywhere in the world
Fear your shadow too
Martyr #Soleimani i… https://t.co/saWjlSaeJy"
373,Have they shown any video of #Soleimani posters being burnt by #IranProtests2020 or #IraqProtests ? https://t.co/2kboIsERZy
374,“Mr. Quassem #Soleimani. Butcher of #Syria and #Iraq aka child killer.” https://t.co/q5ehxE97ek
375,"very important to read @Aspeniaonline #Soleimani @Aspeniaonline 
 · https://t.co/7iuQC6aoKT"
376,Look at how martyr #Soleimani with his sincere and beautiful heart empathizes with the daughter of an #Iranian mart… https://t.co/IpxMrJulB5
377,"My latest analysis for ChawyKurd:
#Iran without #Soleimani &amp; #Iraq without #AbuMahdiMuhandis… https://t.co/xzVxvytGDI"
378,"This was expected when #Trump had #Soleimani killed.
#Soleimani  practically eradicated #ISIS #ISIL #daesh https://t.co/CUACGtVhpe"
379,An Act of Cowardice: US #Assassination of #Soleimani Puts US-Israeli Fear of Iran on Full Display https://t.co/DDT699J0nP
380,"Patrick Clawson on the ""Potential for High Payoff"" after #Soleimani Killing |  https://t.co/9uzB0mWodo #Iran #MENA… https://t.co/OCpyzPEtbl"
381,"@LionelMedia have we seen evidence yet, a ring f.e.?
#Soleimani"
382,"#Americans came vertical 
Some go back horizontal in #Afghanistan 
Some go back horizontal in #Iraq
Some go back ho… https://t.co/uJ6W7mTx2b"
383,And the most despicable severe revenge of the century! #UkrainePlaneCrash #Soleimani https://t.co/LtQ4lecf9E
384,"@JlToxic @bashvenko Watch how Iranian students refuse to step on American &amp; the flag of Israel.

for #Soleimani whe… https://t.co/l8cdhK3gmL"
385,"Mezz's observation:
#BinLaden was killed in May by Seal Team 6 operators,3 months later some members of that same S… https://t.co/8GqmRKLqyB"
386,You can't deny the contrast. All that the Dems have done this year is impeachment; while the president has brokered… https://t.co/ycuT8t3FQ1
387,"February 21 Election Day in
Iran 
Legislative elections to appoint lawmakers to its 11th Majlis (Parliament) since… https://t.co/vqQcHvTK9s"
388,The #Assassination of Qasim #Soleimani and Abu Mahdi #alMuhandis: National and Regional Consequences… https://t.co/mfKQUoaYoI
389,"The regime in #Iran responded to the revolutionary graffitis by fake graffiti, and people responded by terminating… https://t.co/jm6JWlUtct"
390,#Soleimani died for nothing? https://t.co/dQGYw1PAmP
391,At least 50 #US troops sustained brain injuries in the missile strike on the Ain al-Asad base in #Iraq in mid-Janua… https://t.co/pHD3mODnfX
392,"Iranians draw over state propaganda grafittis of the regime. Red horns added to the terrorist #Soleimani's pic, tex… https://t.co/4NBSQmHrIg"
393,"US military plane crash: was this revenge?

By: Steven Sahiounie, political commentator

#USA #Trump #washington… https://t.co/7k2f56ymHN"
394,@CardellaMatt @RepTedDeutch @POTUS Dems were outraged not because they liked #Soleimani but because his assassinati… https://t.co/UjM9vvkFhS
395,USKOWI: It will probably take decades for #Soleimani's replacement to live up to his predecessor. #UnderstandingIran @nuskowi
396,"Panel discussion looking at #US, #Iranian and #Iraqi #politics after the Qasim #Sulemani #assassination. Held in Ox… https://t.co/5Z3PPYvtTU"
397,"US military plane crash: was this revenge?

By: Steven Sahiounie, political commentator

#USA #Trump #washington… https://t.co/JL7FI7gH2D"
398,"@BillyBaldwin That discussion happened after  #Soleimani was killed you Nimrod…

#LiberalismIsAMentalDisorder https://t.co/NkYsQKqSTy"
399,"USKOWI: w/o #Soleimani, #Iran is now far less able to maintain a strategic regional foothold. #UnderstandingIran @nuskowi"
400,"USKOWI: #Tehran's general regional strategy post-#Soleimani remains the same. The question now, however, is how eff… https://t.co/j3cQe5g880"
401,"Did Iran proxies down a US plane in Afghanistan? Something mullahs threatened they would do. #Soleimani 

https://t.co/mS9SCVSA0Y"
402,@HassanRouhani This time you don't have #Soleimani holding gun to PLA leadership's heads so the ME peacce plan will works in the long run.
403,"@SAMOUSAVI9 @CNN ""Assassination of Gen. #Soleimani by the #US army in another country's soil without its coordinati… https://t.co/UqMvHz8677"
404,"""CIA chief ‘behind Soleimani’s assassination’ killed in downed plane in Afghanistan""
#AfghanistanPlaneCrash… https://t.co/mklbic4r6m"
405,"OPINION: Now that #Soleimani, the architect of #Iran’s regional operations, is gone and his replacement is not of t… https://t.co/WOeomisRRx"
406,"1/4
As #Iran’s crises unprecedentedly escalate, mullahs are pushed into more isolation on international front.
Kham… https://t.co/4uMyebcDf3"
407,"@PressTV @JZarif #Trump is stupid!!! because he thinks, he can achieve his goals by physically removing… https://t.co/N70kLe6CuP"
408,"#IRGC commander #Soleimani's #assassination looks set to have serious repercussions for the #US in the Middle East,… https://t.co/0UMSPGR709"
409,"Dec 31, 2019: #Bolton submits his #BoltonBook manuscript to the White House for security clearance.
Jan 3, 2020:… https://t.co/HE7i4ruLYJ"
410,🔊🔊🆑🧟‍♂️“More Respect Freestyle” - #chrizlakruz #youtube #soundcloud #audiomack #rapper #bars #palabras #respeto… https://t.co/HBa8xVuUkE
411,"The case might be strong, but I highly doubt anything will happen to Trump.
.
#Iran #Trump #GenQassemSoleimani… https://t.co/77h9hmtNhX"
412,"Today #instagram closed my account for nothing only because I've changed my profile photo to Martyr #Soleimani.

Yo… https://t.co/VQaSjoRzGj"
413,"When you mothers were not there and your children were floundering in blood, I saw Her Majesty Fatima Zahra (س)… https://t.co/zAR7pjT8Fr"
414,"When the United States killed Qassim Soleimani at the Baghdad airport in the early hours of January 3, the head of… https://t.co/zvPntSOxxM"
415,"After all, it was @AmbJohnBolton that advised you to assassinate #Soleimani, directed you to lie about there being… https://t.co/oAzvpwi8La"
416,"Breaking: Khan Tuman is liberated.

#Soleimani #KhanTuman #Syria #Resistance https://t.co/G5i2QerUNF"
417,By killing #Soleimani they have signed their own death warrant. #revenge #moqawem #wa3dAlSadeq @IbnRiad @Iran
418,"#BLOTUS lied to US about there being no casualties, who would have thought...

Along that same vein, #tantrumtrump… https://t.co/uVT9fPCPpm"
419,"Tonight at 18:00 GMT, @CH_MENAP will convene a panel to discuss the implications of #Soleimani/#Muhandis killing, w… https://t.co/tOxJewXs3L"
420,McConnell KNEW Bolton’s book incriminates Pres. On Dec. 30 Trump learned what book wld say. Bolton has pushed war w… https://t.co/BAPIDj5ZQF
421,@NadimKoteich Nadim you're so desperate to prove Iran's fake support to the Palestinian resistance. #Soleimani deat… https://t.co/5SBmy7WgqE
422,Retired US Army commander: #Iran Quds Force not the same without #Soleimani https://t.co/ZqQCacZxBn
423,@realDonaldTrump @IvankaTrump @MeganPormer @BorisJohnson that’s what Iranian people think about #Soleimani ...he wa… https://t.co/1JdeK1OTOw
424,"At one point, armed restistance by those defending protesters becomes legitimate.

This is for shia guardians of  p… https://t.co/UfyARtPIcZ"
425,"#CIA chief ‘behind #Soleimani’s assassination’ killed, Claims #RussianIntelligence - https://t.co/o9kAWJLupQ… https://t.co/mXWyl0esLA"
426,@realDonaldTrump #Soleimani was not planning any attacks you #pathologicalLiar get out if Iraq and dont mess with Iran!
