,text
243,A man suspected of having the #CoronaVirus fell down on the street in Tentan and according to witnesses he asked ot… https://t.co/DdLnwanr46
244,Greeting in the era of #coronavirus :) https://t.co/rsY5dhheVt
245,@JackPosobiec G’Morning All Patriots except the #Coronavirus &amp; the Racist democRats 🐀s
246,"⚠️Specialist: Coronavirus could widely spread though US
» https://t.co/KazaDMfg6e
Infectious disease specialist Dr.… https://t.co/vPgeWBN7Vh"
247,"Waiting for Trump to update us on #coronavirus .... at least he’s getting some use out of the press room, and I’m s… https://t.co/bjExAs6LaU"
248,This is a time we all wished we lived on a farm growing our own food #coronavirus
249,"@P2Jeff @Lrihendry @realDonaldTrump Over a month ago, Trump appointed the #coronavirus task force while dems were b… https://t.co/93i7wggYeM"
250,"#BREAKING 
Person in Washington state first in US to die from #COVID19
#coronavirus
https://t.co/G113kPBfP7"
251,Nazanin Zaghari-Ratcliffe family believe she has #coronavirus  https://t.co/SEl0jRsEgL
252,Flights from asia going into #India —no screening on passengers. It’s not a matter of if..but when it breaks out in… https://t.co/d1amReM04E
253,"Some people die of the flu, most people don't. Many people die from pneumonia, most don't. It depends on your healt… https://t.co/H0UErbc9XV"
254,"#Coronavirus: US reports first death #COVID19
#WuhanCoronavirus #chinacoronavirus
https://t.co/ZilCSSZ8uE"
255,@BillKristol The 38% of America who won’t drink Corona beer in fear of #coronavirus also helps explain the amount p… https://t.co/CRsXO88Lsg
256,"BE WARNED:
""I should warn the rest of the world that you guys should take care, don’t neglect this disease”. “No ci… https://t.co/RsGkyxWLEG"
257,The blood is not only on Trump’s hands. It’s on the hands of all the Republican senators who acquitted him &amp; contin… https://t.co/UWugdeQczz
258,"My cartoon for @ourdailyplanet this week is based on the fact that the phrase ""control all messaging"" coming from s… https://t.co/LTKKc3fg4p"
259,"We knew about #COVID19 by  end of January. Trump’s admin chose to ignore, knowing they’d been decimating our infras… https://t.co/itT8DrAAeI"
260,"We need at least another zero on the pittance House Democrats are requesting in the #coronavirus supplemental.

Be… https://t.co/rqzVnIWA2u"
261,"@realDonaldTrump 6/ Prep for #coronavirus #pandemic
- purchase sanitizing wipes &amp; use them, steering wheel, your ca… https://t.co/99gAO7ERwB"
262,"President Donald Trump live-streams #coronavirus #Coronavid19 #COVID19 #COVID #COVID19france #COVID2019 

https://t.co/bvfZXmdfV4"
263,@Biden_Train I just heard on #MSNBC that it was a 19 year old. So much we dont know about this virus.... #coronavirus
264,@SharonCoryell3 @B52Malmet Good - may the #traitorTrump-KKK rallies facilitate the #coronaVirus to the #FakePotus' base.
265,President Trump is set to give an update on the #coronavirus. Less than 24hrs ago he called the virus a hoax during… https://t.co/zn4rTkVeKB
266,Watch @QuickTake's broadcast: LIVE: President Trump holds a press conference at the White House to update the publi… https://t.co/I71xkkC3uB
267,"This #COVID19 #coronavirus ""press conference"" is going to be a mess.

The ""president"" already claimed it's a #hoax.… https://t.co/xjE6p8Hyys"
268,#Coronavirus &amp; #China’s Globalism: #America’s Democrats Are In Revolt: Curious Disruptions In Both Super-Powers https://t.co/qAsTadajGk #lka
269,BREAKING: #France reports 100 cases of #Coronavirus (total)
270,#coronavirus that is https://t.co/gxvLhKHtwk
271,"Today I am thankful for American medicine, which is combating #coronavirus in real time. https://t.co/o9872HnZ7M"
272,"@CoronaVirusInt Fascinating #TimeLapse of #CoronaVirus spread from WawamuStats

#CoronaVirusDeaths / cases 
RestOfW… https://t.co/b6bR5H9IHn"
273,Current existing COVID-19 cases in the U.S. is 68 (4 more from this morning). 7 recovered. 1 deaths (1 more from th… https://t.co/cCj5t0rVkV
274,Bill Gates: #Coronavirus may be ‘once-in-a-century pathogen we’ve been worried about’ https://t.co/ALaPwqjlVO
275,"According to Facebook, the #coronavirus is completely made up. Wow."
276,Mira la transmisión de @QuickTake: LIVE: President Trump holds a press conference at the White House to update the… https://t.co/rGSbAXD63q
277,"@realDonaldTrump You're ten minutes late already.

Washington state has reported the first death from #CoronaVirus."
278,@King_Of_Shade The hoax is that the COVID-19 #coronavirus is a hoax.
279,The victim is only 19 year-old. This virus is going to affect EVERYONE . #coronavirus https://t.co/yNuiNdglen
280,@timesofindia Fighting #coronavirus
281,"It’s not a hoax that that #Trump fired the entire executive team on handling pandemics in 2018, never replaced them… https://t.co/A3lvxDkfez"
282,@MarshaBlackburn @VP Someone died in Washington. The #coronavirus did it. Stop being a dick
283,@POTUS going live again to try to steer and control the narrative on #coronavirus now that the #usa has 4… https://t.co/a8umcAdDMv
284,"🔥🔥🔥@BrianKarem has written an article in #PlayboyMagazine regarding the state of Donald #Trump s
Mental Health &amp; ra… https://t.co/KvrUSPc0DA"
285,So there’s millions of pounds being pumped into finding a cure for corona virus and yet some people reckon eating k… https://t.co/CXhqFMC7Of
286,A 19 yr old #coronavirus pt has died. Per MSNBC.
287,RIP young one. I hope the government didn't fail you. #coronavirus #nohoax https://t.co/k3vdHvw9Sn
288,"""It's a #hoax and we have the best people working on it, the best most magnificent professionals ever using tremend… https://t.co/8YzKPvH9Ap"
289,"US reports its first death from #coronavirus, in the north-west state of #Washington https://t.co/jno5WpDY7T"
290,"#hoax &amp; #CoronaVirus DO NOT MIX!!! 
Now the #LiarInChief is going to speak about it again!? Now that someone has di… https://t.co/s1JuyHDK7D"
291,#Coronavirus updates: #US reports the first death from #COVID19 in the country. https://t.co/x8B0GPw2SF
292,"Remember kids #coronavirus is a hoax, and people dying from it are only trying to make President Trump look bad, be… https://t.co/Vo7kHXdnOe"
293,I'm sure Mike Pence and the president who thinks #coronavirus  and #Coronavid19 are a #hoax are goingt to get the n… https://t.co/9TTewSAoLg
294,"I am not fearful of #Coronavirus, I am fully aware of how ABSOLUTELY SERIOUS it is. Nj is fully ready to do everyth… https://t.co/LSnJxQ2cC0"
295,"@realDonaldTrump BREAKING: The U.S. reported its first death from the #coronavirus in Washington State. 

The FDA i… https://t.co/sTkBi8znn2"
296,This is how fast it spreads #coronavirus #COVID19 https://t.co/hs1egImNkP
297,🚨😷🚨President Trumps press conference: Coronavirus outbreak: President Donald Trump to speak on U.S. response to COV… https://t.co/NwsWkyo2NC
298,"Unless you are already sick, don't buy or wear a face mask, it won't help you not catch a virus. Pass it on . #coronavirus"
299,"@BBCBreaking This is terrible news

The #coronavirus outbreak becoming bigger outside China was one of the 5 issues… https://t.co/ewoFbbym7y"
300,"The only hoax there is is living in @WhiteHouse 

#CoronaVirus"
301,"#BREAKING Gov. Jay Inslee releases a statement on the 1st US #coronavirus death here in WA:  ""It is a sad day as we… https://t.co/Ct2efBvDnd"
302,@Reuters We are tracking the whole world. We update everyday at 9:00 PM ET - https://t.co/TqfSuFkkLd #UK #Coronavirus #COVID19
303,“The issue of the #coronavirus is now a top priority for the government”: @BorisJohnson #UK #Diplomacy140… https://t.co/prL92On8br
304,"@AlexWitt To be clear, the death from #coronavirus was in King County, Washington state.
The high school student di… https://t.co/TSw3mE68yH"
305,"Notice from @EvergreenHosp sent to patients and families about the #coronavirus death in the Seattle area. 

#NoHoax https://t.co/C8YXQpqW8I"
306,@brett_mcgurk @jaketapper So is the deal broked by the #StableGenius who put @vp in charge of the #coronavirus hoax… https://t.co/yinT725bmL
307,"@TheEricDecker1 @Lawsen_Webb Liar, Hypocrite Schumer.
Jevon Smith.. figured it out! #BREAKING
Every election year h… https://t.co/8JpGBlEDLj"
308,"PRESIDENT #TRUMP on the #Coronavirus from the White House Briefing Room, momentarily (1:30pm est)
INTERNET: https://t.co/rwVDy37hYn"
309,"Midday (EST) update from Johns Hopkins for #COVID19 #CoronaVirus shows confirmed cases count basically at 86,000, a… https://t.co/PevQlAfwgc"
310,"“Hoax” 

I beg this virus to infect anyone with the name “Trump”.  As Drago said: “He dies, he dies.” #coronavirus… https://t.co/LWOvBLaiQp"
311,If all of America were White farmers would they unleash the Uncle Sugar to make #coronavirus testing free like they… https://t.co/ZjwlUaGqXA
312,"So sad to hear of a 19-year old dying from the #Coronavirus in King County, Washington, near Seattle.

I'm praying… https://t.co/I9tNSkB7uR"
313,#AfricanHistoryMonth2020 #BlackHistoryMonth2020 #CoronaVirus #Event201 - #RosaKoire  UN #Agenda2030 WHICH WAS ALL T… https://t.co/Mr0by0jMMb
314,"BREAKING: The U.S. reported its first death from the #coronavirus in Washington State. 

The FDA is taking steps to… https://t.co/6sLG2t9mnE"
315,Lol my uncle in DR 🇩🇴says theyre preparing for the #coronavirus with rum lemon and Vapor rub smh 🤦🏽‍♀️
316,"If market rout continues (based on news coming out since #StockMarket close - eg Italy over 1k cases), a big story… https://t.co/DqIeQfaszp"
317,@realDonaldTrump You have failed. Bigly. #COVID19 #coronavirus #TrumpIsAnIdiot #TrumpCoronaDisaster
318,"1️⃣9️⃣ Coronavirus Video 19 |#coronavirusvideo  

#coronavirus #Wuhan #Vuhan #coronaviruswuhan #2019nCoV #COVID… https://t.co/EmAj8Uzlqo"
319,"#Iran member of parliament, Mohammad Ali Ramazani Dastak, has died of #COVID19. So far, 9 people have been declared… https://t.co/BMiJAJuba7"
320,@peterjukes He’s not the first Prime Minister to need a pregnancy story to shift the public’s gaze from the complet… https://t.co/8UNzNciKkD
321,So @realDonaldTrump @seanhannity and all of the other red hatted idiots out there: do you think the family of the p… https://t.co/OIgwcXvN3f
322,From #MichaelAvenatti to #jussiesmollet to #ww3 to #coronavirus the #media and #FakeNews is now so prevalent nobody… https://t.co/CmuKftoJqx
323,@CNN This virus will probably spread like wildfire because no one in this country has health insurance. They'll sta… https://t.co/sCVDJRPoTx
324,The media really doesn’t need to update us on EVERY new case/death from the #coronavirus. If you reported flu cases… https://t.co/BUpoKw5vDw
325,I hope one of the journalists at upcoming White House press conference asks the president to say WHY he said just y… https://t.co/qQcs5ZyoGl
326,"First US death from #coronavirus. Washington State Department of Health, said that a 19-year-old patient in the sta… https://t.co/8K7gzIltKy"
327,"PRESIDENT #TRUMP on the #Coronavirus from the White House Briefing Room, momentarily (1:30pm est)
INTERNET: https://t.co/UrOTTdtU0w"
328,@CNN Border states with the most cases. Coincidence? Imagine how many coronavirus cases are still UNDOCUMENTED. #coronavirus
329,Ready for rare Potus Saturday briefing. Thin crowd. Aides had journos without assigned seats fill in the empty spac… https://t.co/5I9H278a1d
330,"First US #coronavirus death.

How many will die for not taking precautions because our ""president"" insists the dead… https://t.co/omzJ1i8FWr"
331,#covid19 First US Death reported. Health officials in #Washington state said on Saturday a coronavirus patient has… https://t.co/y5AivWQlU8
332,"@Shawna_7777 @Michigandeplor2 As a HUUUUUUUGE Trump supporter, this is completely the wrong tactic. It's NOT fear m… https://t.co/QfBljFPmN8"
333,"Are you really going to show him lying live, @msnbc? Because you shouldn’t show him lying live, unless you’re fact… https://t.co/qYPsIRxl8E"
334,#Breaking 🇺🇸 Washington State reports first Covid-19 (#coronavirus) death in the US. https://t.co/Ydikyyruf4
335,"Ibrahim Magu: CORRUPTION is responsible for #Coronavirus.

Me: I disagree, the 16 years of @OfficialPDPNig is respo… https://t.co/Pqf9ARFccx"
336,Makers of #Corona beer report £132 million loss amid #Coronavirus fears.... https://t.co/7yzQSRoYRK
337,".@MarshaBlackburn thinks cutting the CDC, firing the entire US Pandemic Response Team, and appointing Mike Pence, t… https://t.co/VCmPiRrBJH"
338,Is the first US #coronavirus death a rich white person? @realDonaldTrump is only going to care if it’s a rich white… https://t.co/tvHxRQu9n5
339,"If the repatriated #coronavirus citizens coming back were seen by ill equipped people when they came back, why can'… https://t.co/7zYZ3Voo6u"
340,"#Communist SOLUTION for control the #coronavirus spreads!! 
#CommunismKills
LITERALLY!!
https://t.co/UIkrVZLsdU"
341,Thanks China 🤬 #coronavirus #ThanksChina
342,"Coronavirus Updates: First Death in U.S. Confirmed. Founded in King County, Washington, near Seattle - The New York… https://t.co/UkVItOj975"
343,"PRESIDENT #TRUMP on the #Coronavirus from the White House Briefing Room, momentarily (1:30pm est)
INTERNET: https://t.co/UYaZmU4ARe"
344,"A late night update on the ongoing #coronavirus affair in the #UAETour, Abu Dhabi:                               Th… https://t.co/1IT6YTGmQm"
345,"On Tuesday, March 3 at 2 p.m., the Council will receive a briefing on the #coronavirus. See the staff report… https://t.co/TGo7IuCNmr"
346,"When workers are unable or afraid to call into work sick, viruses spread easier and faster. 

Another reason to mak… https://t.co/kEiqO18y6l"
347,"PRESIDENT #TRUMP on the #Coronavirus from the White House Briefing Room, momentarily (1:30pm est)
INTERNET: https://t.co/5Q7e9J36Eh"
348,If we get quarantined do we still get paid? Does short-term and long-term disability cover coronavirus? Is consider… https://t.co/u5Qlu8iGqu
349,"LIVE 🇺🇸🇺🇸🇺🇸🇺🇸

President Trump update on #coronavirus
 aqhttps://youtu.be/TAFqwfhglYQ"
350,What?! @NBCSports is going to breakaway from the #olympicmarathontrials to hear from @realDonaldTrump &amp; his belief… https://t.co/GiYWXLT3x8
351,"Well, I guess it makes sense.

Since Trump doesn't think #coronavirus is real, who better to put in charge of the r… https://t.co/vlq5cxCNQE"
352,"The Clintons are at it again!  #CoronaVirus
https://t.co/ndvJqPcmMt"
353,"Want the latest news on COVID-19 click the link below 👇🏻👇🏻

https://t.co/0gDD1JxDVS

#coronavirus #worldwide"
354,Boy those #Democrats must really be desperate - now they've caused a #death from the #coronavirus in the US. That's… https://t.co/cmHxHiwIFW
355,Will Acosta try to make #coronavirus about him during upcoming #POTUS press conference?
356,"PRESIDENT #TRUMP on the #Coronavirus from the White House Briefing Room, momentarily (1:30pm est)
INTERNET: https://t.co/gjvWe6jVWd"
357,"This film was released in 2013 ...
Coincidence? NEVER! ... 
This was all planned.

#coronavirusbrazil 
#coronavirus https://t.co/mjYK7PvfYm"
358,@andylassner @PeterRabbit67 @BuzzPatterson @RepBera President Trump called the Democrat spin of the federal governm… https://t.co/AL9rUrZNRx
359,"OMFG! @WhiteHouse @FoxNews Reporter AGAIN, tried to equate @POTUS's comment on ""Democrat #HOAX"" to ""#CoronaVirus Ho… https://t.co/UX6iftYtKx"
360,Italy extends closures until March 7th. Get the latest #coronavirus updates live from Italy. https://t.co/Vg2c47tDoS
361,The first death of #coronavirus in the #US reported in the Washington state. https://t.co/bhIyazBkts
362,"Livestream:

President Trump holds a news conference to provide an update at the White House Press briefing Room, r… https://t.co/RfwVyFUrDz"
363,#coronavirus more Americans have died he just said six off that ship died Fox news morons. Special place for you but still time to change.
364,"@JayInslee @VP When you suck at protecting the people in your state, and you're already trying to deflect blame for… https://t.co/4YnmvjARYh"
365,"WATCH &amp; LISTEN CLOSELY.
THE POLICE IN CHINA HAVE STRANGE POWERS.
HOW DID THEY RENDER HER UNCONSCIOUS SO FAST?… https://t.co/mf4f0m6113"
366,Top story: @RudyakMarina: 'What to do if you can't shake hands? #coronavirus #creativity #china '… https://t.co/0JBX6bVRxC
367,"PRESIDENT #TRUMP on the #Coronavirus from the White House Briefing Room, momentarily (1:30pm est)
INTERNET: https://t.co/YOtKfkn2yX"
368,"BREAKING: #Coronavirus death reported in #Washington state, officials say https://t.co/O4FRvuK9FY"
369,Top story: @RudyakMarina: 'What to do if you can't shake hands? #coronavirus #creativity #china '… https://t.co/LwuAB6yBEC
370,I suppose the old country traditions of no handshakes and no hugs are the best approach to staying away as much as… https://t.co/Yp3sEmfECx
371,Top story: @RudyakMarina: 'What to do if you can't shake hands? #coronavirus #creativity #china '… https://t.co/aRacG56JvN
372,The WH squatter who called #Coronavirus a hoax is about to take the podium. How will he spin the death of a teenager this morning?
373,This is highly disturbing and goes way beyond political sides. #coronavirus isn’t going to discriminate between blu… https://t.co/k2NYs8mYx9
374,"@BNODesk #France: 100 cases (+75%/24H▲▲▲▲), 2 deaths

CFR = 2%
Critical = 0%
Serious = 1%
Recovered = 12%… https://t.co/7oomeZXcdJ"
375,Top story: @RudyakMarina: 'What to do if you can't shake hands? #coronavirus #creativity #china '… https://t.co/Vrh1ixFMBT
376,This is NOT A JOKE! ⁦@realDonaldTrump⁩ calls Cononavirus a HOAX last night at rally👇🏼#coronavirus… https://t.co/2q7LNlvFdd
377,Top story: @RudyakMarina: 'What to do if you can't shake hands? #coronavirus #creativity #china '… https://t.co/hkzyvUZtZh
378,Who cares about the numbers this thing is coming in hot #Coronavirus https://t.co/tWJStszs0z
379,"#ChineseGovernment
#ChinaLies 
#ChinaSpies
China real time spies on citizens cell phones

Citizen reporters face ja… https://t.co/lfNxfb79Sg"
380,"@RudyakMarina: 'What to do if you can't shake hands? #coronavirus #creativity #china ' https://t.co/aSC9MnuOB4, see… https://t.co/RP9lzdAozV"
381,LIVE: President Trump holds a press conference at the White House to update the public on the #coronavirus response… https://t.co/fRTJCrUFnj
382,"BREAKING: So far, 16,000 people have died and 280,000 people have been hospitalized during the 2019-2020 FLU season… https://t.co/Mm2bP1jUbP"
383,What do people with #COVID19 #Coronavid19 #coronavirus get? What are the symptoms? https://t.co/vKBzIP4X67
384,"Coronavirus: WHO warns risk of global spread very high

https://t.co/zUUHz0a607

#coronavirus #China #Epidemic… https://t.co/nt88LS7CVy"
385,"Never mind what he says - the question is, can #TrumpIsARussianAsset be coherent for even one sentence? Can he talk… https://t.co/MefJt9csZU"
386,"@realDonaldTrump Some hoax? Moron.

BREAKING: The U.S. reported its first death from the #coronavirus in Washington… https://t.co/mNXEdTaMYD"
387,"How to respond to #COVID19
By #BillGates

#coronavirusoutbreak #coronavirus 
#diseases #china

? https://t.co/a9MzAtlqS2"
388,"Congratulations, @realDonaldTrump...

👉 #MakingAmericansDead 

#CoronaVirus"
389,@2020BlueTexas First death just reported #coronavirus
390,Today in Germany everything is empty in stores...if this corona virus breaks iut im gonna start eating people ! Ful… https://t.co/Zr8A4vizQH
391,I appreciated the opportunity to discuss the #coronavirus #outbreak this week with @peterboyles710 on @710knus… https://t.co/rAx7Orun8l
392,"@HawleyMO Question @CDCgov If the #CoronaVirus is a new virus then why was @RBanima manufacturing 
Lysol in 2019 to… https://t.co/Er2H3V1SVL"
393,#coronavirus fear is real in Florida. I tried to buy a respirator refill today (because I need it for dust from san… https://t.co/5Bt4lnucyB
394,@BorisJohnson_MP Or his malignant incompetence be it babies on hospital floors in our #NHS #Flooding #CoronaVirus o… https://t.co/kchBLUX8tQ
395,"#coronavirus isnt going to wipe humans out.
When plagues spread quickly humans didnt know what caused it, how it wa… https://t.co/5Rr9GwaABu"
396,CDC confirms the first US coronavirus case of 'unknown' origin and sends out new testing guidelines - CNN… https://t.co/hnpCGlcC4w
397,State health officials were due to provide more information at a news conference on Saturday at 1:00 p.m. Pacific T… https://t.co/zScav8vQ4d
398,"Nobody on Pence's coronavirus ""task force,"" knows anything about combatting a global pandemic.

No doctor. No scien… https://t.co/PFsF3PnU20"
399,"Prevention &amp; Control is cure!!! #coronavirus #preventioniskey #prevent2control #newyrok
Infectious Diseases - How d… https://t.co/UqwhHf4HTN"
400,"@RealCandaceO @AOC An American has officially died. Sooo, what are your thoughts? Because undermining the severity… https://t.co/HPQt1WB41U"
401,Here’s what we know about the local #Coronavirus death: https://t.co/J2cfGyQrXa https://t.co/dxDroDAUjM
402,"Seems the First US death from #Coronavirus is a #political issue, and not a health issue. https://t.co/4u67run7sN"
403,"I have a strong feeling that our inept government is already losing control of the #coronavirus narrative. 

Watch… https://t.co/Gc2FziWmpp"
404,"@realDonaldTrump Thank you for building the wall that kept all the Chinese with #coronavirus out of the U.S. 

/Sarcasm Off"
405,@realDonaldTrump please check our data at https://t.co/1wovZ4A44L sir this is not a joke #COVID19 #coronavirus is n… https://t.co/ce7nG9in8B
406,@TVietor08 @kurtbardella During Hoffman is not impressed. #COVID19 #coronavirus https://t.co/zMC7lhKhUM
407,The very next day after Trump called coronavirus the ’Democrats’ new hoax’ the virus has claimed its first fatality… https://t.co/gtzsN4k08C
408,#virus #VirusWuhan  #COVID19 #coronavirus #diseaseX  #SARS_CoV_2  #animation #germs #infection  Virus Animation for… https://t.co/w54HGCHnBB
409,The president is expected to speak about the #coronavirus today. The #NYT reports the US has seen its first death f… https://t.co/4m3Y4U9uMI
410,People have died around the #World of  #CoronaVirus &amp; #USA has an incompetent #Idiot called #Trump calling it a… https://t.co/ePKEbMGyki
411,"The @POTUS is taking heat for calling the #Coronavirus a “hoax.”

While the Democrats will politicize it, when Amer… https://t.co/ymP93sdLco"
412,#JackieChan is refuting a rumour that he's been quarantined with #coronavirus https://t.co/i9A5jGecEq
413,"Washing your hands is important, but don’t forget to sanitize your phone. 📱

 #COVID19US | #Coronavirus"
414,"BREAKING: The #coronavirus patient who died in King County, Washington was 19 years old."
415,@EevaPaavilainen greetings from #covid19 and #coronaVirus
416,I knew it #coronavirus IS a Hoax https://t.co/q9itF8CzYY https://t.co/PPRMj6BRaE
417,"#Coronavirus death in Washington State, USA."
418,Behind the scenes and results of the race of Brazilian scientists to sequence coronavirus in record time 🇧🇷… https://t.co/FQBO6HohBr
419,I think they real health crisis is having a president in office that very clearly has dementia #coronavirus
420,"#Coronavirus: US reports first death

https://t.co/rLja0ig1cZ"
421,Waiting with baited breath for trump's CV update so we can hear the deceased patient in Washington is really alive… https://t.co/jwpB8HHbPW
422,No St. Patrick’s Day Parade for this guy #Coronavirus
423,Top story: @DrTedros: '#COVID19 is an infectious disease caused by a new #coronavirus introduced to humans for the… https://t.co/09SJ2UV26f
424,"@JayInslee, are you also going to work toward no dying in Washington from every other disease on the planet? What a… https://t.co/ePXmG1zaX2"
425,"@ZubyMusic Climate change agreed
#coronavirus not so much 😓"
426,President Trump (@POTUS) is expected to Address the Nation in a Press Conference any minute now. This is about… https://t.co/scfsPCqMkX
427,The latest The Wet Coast Daily! https://t.co/Zdi3FHDrwq Thanks to @NYC_NC @AcidburnTerry @SueGiffordmn #coronavirus #covid19
428,"If it wasn’t a literal plague, we’d all be thanking #Coronavirus 🙏 for boosting north/south cooperation. https://t.co/WeRu6n1JCO"
429,@USATODAY With first death reported and 4 new cases - tables documenting Coronavirus look more ugly -… https://t.co/dQwTp49I09
430,"#CoronaVirus 
#COVD19 
Wash your 🤲 
Have sanitizer on you but don't just rely on it (soap and water is best)
Stay a… https://t.co/Pye6RMxY0a"
431,"MUST WATCH #CORONAVIRUS | Loud n Clear with TJ &amp; Ali E. | #Podcast Ep. 3 https://t.co/86etuV06i4 

#Pakistan… https://t.co/XZH87MHk1X"
432,Corona Impacts Amazon; More Than One Million Products Banned https://t.co/qTVfRqvETo #Amazon #Coronavirus… https://t.co/zghoSKPCWJ
433,"More than 300 dead from #coronavirus in #Iran, Iranian Resistance reports from inside the country: 

Qom 114 (Elham… https://t.co/Nj2OIyY86Y"
434,Search “coronavirus” here on twitter and flag all the anti-Trump nonsense as irrelevant and not credible. What twit… https://t.co/yF6Sb14htc
435,Jeez this guy on Fox with the #Coronavirus is the only levelheaded person I've year heard talk about it. He says it's feels like a cold.
436,"1) We are not all going to die from #coronavirus.
2) We ARE all going to die. Helps to remember that.
3) We MIGHT a… https://t.co/jvbv17u8MM"
437,@CNN @cnnbrk @CNNPolitics @NBCNews @CBSNews @ABC @foxnewsalert First question to @realDonaldTrump: one US person ha… https://t.co/ouDjZuo9Pf
438,The media Democrats are all over TV blaming @POTUS @realDonaldTrump for the first US death of #coronavirus before h… https://t.co/2JnzdnVqSx
439,"Yeah, it's...it's not coming from Mexico. #Coronavirus https://t.co/BrGJNOaMmr"
440,"Dear @realDonaldTrump 
@VP 
So, I had received my Florida Republican primary mail in ballot.
It is torn to shreds a… https://t.co/fA8AGAjJ8A"
441,"Obama admin 2014:

“Whether we’re at the beginning, in the middle, or near the end of the Ebola outbreak is going t… https://t.co/sNTmP45o5j"
442,"@LuxuryPRGal I’m sorry, but is it just me or shouldn’t you always wash your hands 🤔 your fear of the #coronavirus s… https://t.co/3f6fpZBJ33"
443,Demandaylor #TaylorSwift #coronavirus https://t.co/q2IpkICArC
444,"@Emolclause #FoxNews 
#TrumpVirus
#coronavirus
#COVID19
#Trump2020KAG
#Trump2020
#TrumpPence2020
#Trump
""Fatal Attr… https://t.co/44cFr2981m"
445,"This is hitting close. I'm not very far from where this occurred #coronavirus

https://t.co/fRxpbRosHX"
446,"Ignore the dead cat story of yet another sprog for Johnson.

Think of Nazanin Zaghari-Ratcliffe and her family who… https://t.co/SP7X2v4iwK"
447,"From CNN: First death from #coronavirus in the United States has occurred in Washington state, officials say… https://t.co/jCOUOnIktg"
448,"From CNN: First death from #coronavirus in the United States has occurred in Washington state, officials say… https://t.co/indVhNlx7V"
449,"From CNN: First death from #coronavirus in the United States has occurred in Washington state, officials say… https://t.co/i8Bk17fBIa"
450,"“The wrongful, harmful posts floated a number of hoaxes...” Were these floated by #Trump, #Pence &amp; #Pompeo by any c… https://t.co/vl6a2S4r6I"
451,"🚨😷🚨The Reason for President Trumps press conference: 

First #Coronavirus #COVID19 Death in USA

🚨🚨🚨🚨🚨 https://t.co/SwmWf2Gb3W"
452,"@realDonaldTrump You're pathetic and mentally ill.

#COVID19 #Coronavirus #LeapDay #EveryDayThoughts https://t.co/oR9svQscUL"
453,Since there is no college in the next two weeks (cuz #Coronavirus ) I’ll try and caught up with my reading challeng… https://t.co/SZn2Zt9ZLH
454,"Corona beer sounds like coronavirus, but it's not making any changes to its marketing - CNN
#coronavirus  https://t.co/4dbTWhIZ0I"
455,When you're worried about the #coronavirus but are poor AF. https://t.co/eMFrBgCtGP
456,"We are all in this together, my views on #Xinhua News China with Politicians, Academics, Students and Citizens acro… https://t.co/LBSufhfGRl"
457,#Coronavirus = opportunity to use this  oft ignored emoji. 😷
458,"Darn, I was hoping the ""First US"" that was trending was about FIRST Robotics (@FIRSTweets). Nope. Just some unfortu… https://t.co/OTdCqShXo0"
459,".@realDonaldTrump 
Has called an Emergency News Conference to discuss what he referred yesterday at his SC rally as… https://t.co/ILA0tAA2Rn"
460,Top story: @DrTedros: '#COVID19 is an infectious disease caused by a new #coronavirus introduced to humans for the… https://t.co/ON8c0yfZXT
461,"@AP Health officials in California, Oregon and Washington state worried about the novel coronavirus spreading throu… https://t.co/QGdbxtPqem"
462,"“ The most important recommendation is don’t panic, but prepare” for the #Coronavirus outbreaks:  https://t.co/7m28QKQQOh"
463,Washington state announces first U.S. #coronavirus death #COVID19US  https://t.co/F40rS8eYO9
464,"Do as I say, not as I do?
#covid19 #coronavirus #SARS_CoV_2
https://t.co/su7ZCoraAt"
465,@Milbank Dems are vile liars. OUR @POTUS did not call the #coronavirus a HOAX. He's calling the DEMOCRAT HYSTERIA a… https://t.co/7W4QTjhWti
466,I don't know what to do. How can I live with no money? I didn't come home to claim benefits. If I could still have… https://t.co/pVGNM8cxN4
467,Welp. Guess WA state will be in a panic mode now. #coronavirus #Coronavid19 #coronavirusus https://t.co/kX6SnTOI3X
468,Coronavirus Critical Update from Disaster Expert! #COVID #Coronavirus #China #Wuhan #Pandemic… https://t.co/Jy8RFPYinJ
469,@realDonaldTrump wants to close the US/Mexican border to stop the spread of #coronavirus as he thought it came from… https://t.co/DWrdVk9IwU
470,In #USA: The University of Connecticut (UCONN) recalling all 88 students in its Study Abroad program in Italy due t… https://t.co/XTESKov5Gg
471,"@travelgirlann2 @charliekirk11 Safer?

He BOTCHED the #Coronavirus response BIG TIME!!!  He only cares about how it… https://t.co/rJ5nQ2YKew"
472,BREAKING: First death from coronavirus confirmed in the U.S. (Washington state) #Washington #coronavirus https://t.co/StwJPlGKWI
473,The first victim of the coronavirus died in Washington state. Family take steps to protect yourself and your love o… https://t.co/K1KPKiSJZU
474,An otherwise healthy teenage has become the first person in the US to die from the he #coronavirus. It appear to be… https://t.co/9ixhE67aFa
475,White House press corps assembles in briefing room for Trump #coronavirus presser https://t.co/qEim1PRsnk
476,"Department of Health confirms first #coronavirus death in Washington state: Kiro https://t.co/RafzsQXWI7

MORE w/ E… https://t.co/qqeM3rxEy0"
