,text
236,"This seems very momentous...
#CoronaVirusUpdate

#CoronaVirus now poses very high risk at global level, says WHO.… https://t.co/RHwG9Gg99t"
237,"Trova le differenze.

Satellite images have shown a dramatic decline in pollution levels over #China,which is ""at l… https://t.co/ExxqAy4HXk"
238,"New official daily #coronavirus numbers from #China are out

3 new cases in all of China outside #Hubei
5 new cases… https://t.co/iUpZYXUfGd"
239,A man in his 50s with underlying health problems is the first person in the U.S. to die from #coronavirus. He had n… https://t.co/GoEbTwsZRs
240,@Milbank We remember this moment as you pushing a monstrous lie about what @realdonaldtrump said about #coronavirus… https://t.co/wTEAVRBcZd
241,"@Milbank @Beemerkopf UM NO.  Trump didn't say the #coronavirus was a hoax.

Trump said that criticism from the Demo… https://t.co/VYpibF8xzT"
242,"Schitty Schitty Bang Bang
suffers from #CoronaVirus 
Derangement Syndrome"
243,I _always_ maintained a nutrition supply for at least 14 days (7 days should water supply fail) for two persons in… https://t.co/KeJiugOwd7
244,More people died in the  United States  today from Drug/Substance addiction  than the ones who died of #coronavirus… https://t.co/2i2YcrQPF4
245,"@TomJChicago @Gloria4Educ Can't wait for the #Pencedemic to pray the #Coronavirus away.

#Pencedemic
#CPAC2020… https://t.co/oPzHETJXlf"
246,Is DELUSION a symptom of #coronavirus infection? Because #HOAXpresident DONALD TRUMP’s claim that Mexico is paying… https://t.co/NGvp7V1tpi
247,I have #coronavirus and am currently shaking the hands of #Biden supporters outside polling stations in South Carolina #OperationChaos
248,Censorship has no place in the fight against the #Coronavirus in #China. Take action:  https://t.co/52kz7Ng3bD
249,"Neither position is going to get us very far, but that smug smile might come back to bite Pompeo... #coronavirus https://t.co/2I72MoWN0a"
250,"@ChadPergram @realDonaldTrump 22) Is this the ""common cold"" or the #Covid19 varient?

Italy is a hot bed at the mom… https://t.co/q4ubvad8KT"
251,UPDATE: NO novel #Coronavirus in NJ - patient under investigation at Bayshore Medical tests NEGATIVE for virus.  NO… https://t.co/v6ud3376tc
252,"Is there anyone on Twitter that's in quarenteen because of Corona Virus?

I haven't seen anything.

#coronavirus"
253,Great idea Mr President! When will  your healing tour begin? @realDonaldTrump  #CoronaVirusUpdates #coronavirus https://t.co/fWwpfka5yK
254,"Breaking: Corona vaccine officially discovered
Netflix + Stolichnaya + Tortilla

#coronavirus #COVID2019 
#COVD19  #CoronaVirusUpdate"
255,Who is vulnerable to coronavirus? So far children appear safe from COVID-19 https://t.co/s0oJhSnpgu #coronavirus… https://t.co/HdW4CtInbS
256,@V8POW Sickening. I can't imagine what lies we're getting with the #coronavirus
257,I guess #coronavirus isn’t all bad. https://t.co/WCdNtbkf98
258,Vick’s vapor vs #Coronavirus https://t.co/gbVF92NeQM
259,@InfinityWard Y'all got the #CoronaVirus up in there?
260,"University? No
Shopping? No
Party? No
Breathing? No🙅🏻‍♀️
So boring!😓

Lez forget sometimes about somethings and sim… https://t.co/i12hmxZKbH"
261,So apparently because of the #coronavirus my #CatholicChurch won’t be doing the peace be with you handshake for the… https://t.co/pkV2pWNUH0
262,"BREAKING

FOOD RUNS STARTING IN SAN FRANCISCO.

#coronavirus #NCP #nCoV2019 #COVID19 #SARSCoV2 https://t.co/NvUKsfOpT6"
263,@thomaskaine5 There actually isn't a reason to panic In fact there never is a reason to panic - it only leads to po… https://t.co/lxUlsi0Hh7
264,Congrats #coronavirus. You've figured out how to solve climate change. Now quit buying cheap Chinese crap y'all. https://t.co/pNvYLzQZ5U
265,"Democrats will try to re-brand the #coronavirus pandemic as Trump's Katrina,  and the dishonest #FakeNews with Soro… https://t.co/sPD4Q27vnF"
266,The @CDCgov is distributing faulty #covid19 tests and now erroneously identifying patients. This is signaling that… https://t.co/mbDeJJd65P
267,"This is America in 4-6 weeks, or less, b/c of #coronavirus  #CoronaVirusUpdate  https://t.co/RfsWkRcyTJ"
268,"Shock Video: Food Hoarding Begins at Costco in New York Over #Coronavirus Fears.

Other shocking videos show panic-… https://t.co/mSiWSDtfHT"
269,"Telling the difference between #flu and #coronavirus.
https://t.co/YGW8kATlYh"
270,This is getting nuts. Heading to Costco early tomorrow and splitting our weekly shopping list with hubby.… https://t.co/5X2ofXwOoF
271,I love how the media is saying “stay home if you are sick” but like not all employers give sick days in America...?… https://t.co/HATxBF9xrY
272,#Coronavirus Top Tips https://t.co/sw6LWGEkz0
273,"#DonaldTrump's presidency now doomed because of the #coronavirus one way or another 
https://t.co/25c0CzxPT7"
274,#coronavirus update https://t.co/9c96ZSRv9v
275,How bad this corona virus can go in UK? Does anyone know? #coronavirus #uk #London
276,#GENESIS stream got the #coronavirus what the fuck! @Drake you fucking up. Jay-Z tidal would never slack like this! 💯
277,"@Eumayrs Coronavirus meme research? https://t.co/L4DRWBWLk4
#coronavirus #Memes"
278,"“There is no question that @coronauk beer is suffering because of the coronavirus,” via @Adweek 

#coronabeervirus… https://t.co/qd6vIreOI5"
279,"2 minutes, that's all, just 2 minutes of your life to learn #KylieMooreGilbert's story so far and help it have a ha… https://t.co/wLxZiRnBzN"
280,"@tedlieu @MalcolmNance @SecPompeo @realDonaldTrump If the #coronavirus brings the Rapture, Pompeo will stop washing his hands of it."
281,"@RilsRislan @ABCPolitics I remember that, that was about the time they were also calling him racist for banning tra… https://t.co/JuqDPtdlFB"
282,ShoeMore suffers from #CoronaVirus Derangement Syndrome
283,"Not Bothered 😏 
#Coronavirus #pandemic #corona #justafew #amibothered https://t.co/zyqxzu6CuP"
284,"Our world, bracing for f'ing SERIOUS grief.

Thank god #Spanky agreed with Taliban that we don't Give a Shit about… https://t.co/4N1DTNPmkJ"
285,Ppl will get his sickness #coronavirus Perfect way to transfer it! https://t.co/8fdC94Vtjj
286,#Coronavirus #Washington Officials announce possible coronavirus outbreak in Washington nursing facility https://t.co/ae3YGewnHj
287,"🚨#CoronaVirus is World Government Agenda🚨

⚠️#CoronaFalseFlag
⚠️#FakeNews is a #Virus

Cause = #FakeNewsMedia
Effec… https://t.co/ipL4XJ3c85"
288,"In China, 52.1% of those diagnosed with the virus have now recovered. 

#CoronaVirusUpdate #coronavirus"
289,Communist China and its ideologies caused the #coronavirus to advance worldwide killing thousands .China’s producti… https://t.co/bjG2Ee0L21
290,@dorimonson @GovInslee What a blatantly #racist tweet. How many cases of #coronavirus in Mexico or Canada?
291,"@doll_skincare #coronavirus don cos smthin oo
Just bcs I said am not feeling too well..😩😩U can't believe what this… https://t.co/zyiNplX2w1"
292,"Where is Steven Seagal? @sseagalofficial with all of these movie titles, #CoronaVirus #OpenBorders #TheSocialist… https://t.co/uRogCEgaFT"
293,"Exponential - understand the concept. 4 weeks is a long time with CV.      
#BreakingNews #CoronavirusOutbreak… https://t.co/T5XQUOTA1Z"
294,"WHO - landscape of COVID-19 candidate vaccines – 29 February $IPA $IPATF #coronavirus #Coronavid19 

https://t.co/R8c5WriOoT"
295,"Here we go... 😕
#coronavirus https://t.co/jBc1Bdaj6K"
296,"I consider myself to be generally informed and decent at sniffing out misinformation, but the amount of… https://t.co/PlNML74ZfK"
297,"Some people are freaking out about the coronavirus, even though up to 46,000 people died from the regular flu in th… https://t.co/PALD0jJyxL"
298,"It's so annoying that the average American thinks they shouldn't wear a mask to protect against the Corona Virus.
T… https://t.co/4OVhbPkivf"
299,"Here is someone's #coronavirus perspective of her dot gov's activities, oh no wait, not Iran dot gov: USA dot gov a… https://t.co/NV4p4Cd2Go"
300,The @MichiganHHS labs just got results from a #COVID-19 test it conducted on an Oakland County resident with respir… https://t.co/HHnrQeiauN
301,"It's mind-boggling that so many gullible people are being manipulated and brainwashed by their corrupt, anti-Americ… https://t.co/I132DGvUL2"
302,"If they don't test you, you don't have it.
Ffs @CDCgov y'all are going to have a lot to answer for. And I know it's… https://t.co/I3jqURHIky"
303,"In #Iran, 100 deputies of the deputies were also detected in #coronavirus."
304,"This picture shows an apartment comunity in #wuhan,has comfirmed 21 #coronavirus cases,and 7 suspected,the date is… https://t.co/8QD6Gtiqxy"
305,"The loonies are already out there with their phony cures for #coronavirus #COVID19. 

Note that this guy promoting… https://t.co/NUIFZkhl2P"
306,"During his Saturday #coronavirus press conference, Trump misidentified the first #COVID19 victim as a woman instead… https://t.co/zhwWOmZAsf"
307,Nonsense! He clearly says that #Democrats trying to politicise #Coronavirus is their next ‘great hoax’. #Dems know… https://t.co/EtVzJSLnOY
308,@WhiteHouse Could this photo be filled with any more old white guys who cannot tell the whole truth #coronavirus
309,"#Repost 9gag (@get_repost)
・・・
sing Happy Birthday twice⠀
-⠀
#washyourhands #9gag #coronavirus https://t.co/naUskKA0i1"
310,The Santa Clarita Costco is out of the Kirkland water and hand sanitizer. when they get more water they will limit… https://t.co/CAlwnMTdEO
311,"Now more than ever, we need truth &amp; facts.

“From the political to the purely mercenary, secrecy has almost always… https://t.co/DhiWeuwVo6"
312,What if the flag has #coronavirus? The @SecretService is not doing its job! https://t.co/uHz5ioIw3S
313,"The US has fallen to 76th in the world for hospital beds by  population. If this is a surprise, you likely haven’t… https://t.co/6cq0t31EgF"
314,"The only reason
it appears that in America
there are 'few' cases of #coronavirus
is because you haven't started ser… https://t.co/3VEtiwhRLH"
315,@amadril You are out of your mind to compare #coronavirus with #Ebola or #HIV
316,Went to @PickUpStix for lunch. Got this in my cookie. When did @larry_kudlow start a side hustle writing fortunes?… https://t.co/nQ0apHU7za
317,#BREAKING- The #NationalHealthMinistry has stated that the number of #coronavirus #infected individuals has now rea… https://t.co/vmQtuofHCH
318,@kingsrush The 38% who equate Corona Beer with #coronavirus?
319,As YOU all freak out about #coronavirus remember when reading politically motivated headlines - this is how to move… https://t.co/EH4RKrRgSO
320,HOW is this allowed? How did this person get through?!?!?! #coronavirus #COVID2019 #covid19Canada @liberal_party https://t.co/gSp0NO3CD9
321,"Remember the Zika Virus a few yrs ago.  Where the hell did that go? This too will come &amp; go..  stop panicking, wash… https://t.co/SOMYZmK9HZ"
322,"@TeaPainUSA He welcomes the #coronavirus with open arms. He's loving watching people panic, distraught, confused an… https://t.co/U6N0l24Z9I"
323,#coronavirus ain’t shit compared to #ArtificailIntelligence - pick ur poison bitches. We all gonna die.
324,"French government instructs that masks will only be available via *prescription* by a GP.
Communication campains to… https://t.co/SClHcBHn8A"
325,@ColleenWolfe The cure for the #coronavirus ladies and gentlemen
326,"In the last week, daily NON-China confirmed cases have gone from doubling every 5 days, to 4 days, and now 3 days..… https://t.co/35j4IZFKa4"
327,"#Coronavirus nears 3,000 dead ""There are currently 85,997 confirmed cases worldwide, including 2,942 fatalities."" https://t.co/lCibd4cHef"
328,@howroute The government isn’t taking the #coronavirus seriously.
329,"#Coronavid19 #CoronaVirusUpdate #coronavirus

Just a reminder to... https://t.co/pQTNTv70bw"
330,@realDonaldTrump I pray that just ne person was infected.  #coronavirus
331,"The clown in charge announced that the only, that would be ONE, victim to succumb to the #coronavirus was a women.… https://t.co/w6YXjj2cc1"
332,"South Korea mobilizes the army to disinfect the streets of Daegu for coronavirus. 

Vía chematierra

#news #present… https://t.co/A5TjODALZS"
333,"Random Thought:
Maybe the #coronavirus has done more for climate change then not eating meat will ever do https://t.co/cBBWGKpgY0"
334,"@realDonaldTrump Hmm... Hoax, followed by constant sniffling, incoherent sentences, sweating profusely, followed by… https://t.co/4HhZpybMAA"
335,"Doctor: We'd like you to get tested for #coronavirus.

Me: I heard that was $3000.

Doctor: ...

Me: Also, If you… https://t.co/962Za5T07r"
336,"Just arrived back from Nigeria. Even if one understands the unsubstantiated fears, the unpredictability of situatio… https://t.co/FfUij9hSJe"
337,"This coronavirus is getting out of hand, if the infected visited China just keep the fuckers there! You don't send… https://t.co/UpoM1VtBnD"
338,"@CDCDirector Put 74 more Republican sycophants between the scientists and the public. It's working so well. I mean,… https://t.co/szHXlPwvSU"
339,"What do you think of this 🤔
#coronavirus #CoronaVirusUpdate #COVID2019 #onpoli #Toronto https://t.co/BsNklVoI1m"
340,"Wheres the lie tho?
#coronavirus https://t.co/i8SshKAVN8"
341,Angry Nigerian protesters commands #coronavirus to leave Nigeria. https://t.co/BXKiXcTyBX
342,@QuietXD_ When I'm in Toronto this week #PDAC2020 #Toronto #newgreetings #coronavirus https://t.co/wzwgCw4C5G
343,Bout to make Corona a major part of My diet so I can build up immunity 🍻 #CoronaVirus
344,"Important to note:

Officials with @CarnivalCruise  say the delayed departure of its cruise ship from @JaxPort is n… https://t.co/bbFMRVBHU3"
345,#BlackMirror Episode PREDICTION: Multiple cases of politicians/religious leaders/CEOs/celebrities dying of… https://t.co/RvD8UVJTiv
346,Oops but Dr Fauci still can’t appear on Sunday shows to speak to us factually abt #coronavirus which Trump calls ho… https://t.co/47VgTAm5Q7
347,"Confirmed: 86,014 (+1)
Recovered: 39,782 (+4)
Deaths: 2,941 (0)
#Coronavirus #CoronavirusOutbreak #Wuhan #2019nCoV #COVID19"
348,"The earth knows what it has to do to heal itself, and if it takes knocking off a species who constantly destroys it… https://t.co/57tiqZcAgI"
349,Are there actually any Americans out there who were expecting us not to have an increase in the number of confirmed… https://t.co/ni6WwgRMlt
350,"*@JordanTHorvath and I planning our post session trip*
Me: Idk if we wanna travel bc #coronavirus 😕
Jordan: ...ok… https://t.co/AVIk4ir9UA"
351,"Washington state officials provide update on #coronavirus cases: BNO News https://t.co/9vWjMlyFjP

MORE w/ EcoSearc… https://t.co/2XaJsy23by"
352,"What happens when #AMillion #malnourished, #SleepDeprived, #freezing #refugees from #Assad’s &amp; #Putin’s… https://t.co/R8C6Vl0uiB"
353,@GummyFlavor @Eurostar The french health minister has banned meetings of over 5000 in their country. He seems to be… https://t.co/QTDQW40kxs
354,@GHNewsAndScoops am I the only one thinking #DrHamiltonFinn would be able to find a cure for #coronavirus and save us all #GeneralHospital
355,First #US #Coronavirus #death—one more thing for #tRUMPublicans to blame the #Democrats and one more trick for… https://t.co/B2toOSfpU9
356,"#Coronavirus - The alleged cab man claims the news are fake, and he's currently in #Benin and it's over two years h… https://t.co/JFKBBB3m2v"
357,Was at @WholeFoods I’m BROOKLYN today.All frozen vegetables and proteins were GONE!It was like the apocalypse!Packe… https://t.co/KNfrDKay98
358,"Things Will Never, Ever Be As They Once Were!

With The Continuous Spread of The #Coronavirus, I Would Strongly Sug… https://t.co/mrV3iIg4nj"
359,"There's No Going Back!

The #Coronavirus Has Been Unleashed &amp; Is Basically All Over The Globe!

For Those Who Have… https://t.co/jvXQtpzjop"
360,Get used to seeing a lot of this message when you’re self-isolating! #Coronavirus https://t.co/VrCLcXf8RZ
361,"That’s a lot of fkn money! 
#StockMarket 
#coronavirus https://t.co/FCdwKF0SmQ"
362,"So is the #coronavirus God’s way of making sure #trump doesn’t get re-elected?  I mean, surely He must occasionally… https://t.co/jsjXjShoUW"
363,Another episode of “No Test - No Virus” even when patient as on ventilator https://t.co/dtprjNBC9E #coronavirus https://t.co/5nQJFbPOfp
364,".@realDonaldTrump claims the #coronavirus is a hoax by the Democrats. 

I’m not 100% sure, but this is probably the… https://t.co/cvvw4MI0IK"
365,getting ready for @preppernet TV - LIVE on @YouTube tonight  @ 9 PM EDT... featuring @FoIntel &amp; @JJSchmidt_RFR… https://t.co/yL1KUGUkHh
366,I keep being told not to worry about the coronavirus because I'm young and healthy. What are about my loved ones wh… https://t.co/ib5OVil5tC
367,"@realDonaldTrump Have you been to a Costco today? Demand national emergency, total complete travel ban, lock this j… https://t.co/HPprtJ0Keo"
368,Don't buy China's story: The coronavirus may have leaked from a lab https://t.co/r7GF0t1Xm8 via @nypost @visit_wuhan #coronavirus
369,I’ve always loved Corona and have HUNDREDS of pics of me holding Coronas (not that I’m proud of that). Now people w… https://t.co/IYU9R2vpe9
370,@thomaskaine5 Absolutely.  That’s ridiculous. The test should be provided to US citizens paid for by our government… https://t.co/a9pHZCkbM9
371,@FlfoLinda Washington state recorded 2 other “presumptive” #coronavirus cases at a long-term care facility in Kirkl… https://t.co/jxYeC5Ugk3
372,Afraid from #coronavirus Italy?
373,"#BREAKING China reports 573 new #coronavirus cases! Total bull 💩 but whatever
#COVID19"
374,"#COVID19: #France bans all indoor gatherings of more than 5,000 people, as part of efforts to contain the… https://t.co/tVrpJCh0MR"
375,"Update: France has several uncontrolled outbreaks of community spread #coronavirus clusters, consistent with early… https://t.co/c43mKql2tP"
376,A few weeks of reduced output from factories being close in China due to #coronavirus and Nasa can see the change o… https://t.co/NIEnOnUgge
377,Imagine living in a country where you’re told that the way to cure your #coronavirus is by drinking the spit of a m… https://t.co/jFKuCArIjo
378,"BAT SHIT SCARY FACT!
Only 50 Days ago #China confirmed 1st #coronavirus Death
Today #USA confirmed 1st #COVID2019… https://t.co/YDtgJPhElj"
379,I am outraged by ppl who don’t hack into their fucking elbows dear god #coronavirus https://t.co/lK4YBzW3dB
380,If you have traveled to Italy or China within the last month I swear to god if you arent sitting ur dumb ass down l… https://t.co/jpjRewl8uj
381,Maybe #Coronavirus is the wrath of God?🤔 #TonyBlair https://t.co/4690ZpGNc7
382,"I think this says it all....😮
#coronavirus #TrumpVirus 
#DonTheCon https://t.co/cIPBcGJIw1"
383,"@boobsmaghee @trent_ronda @debsbluskyz @BNODesk Either way, the fact is that the actions taken are causing harm, an… https://t.co/jZgeN28ucn"
384,@Jaybii_i @Pestily @VeriitasGames #coronavirus &amp; con plague is a thing and felt bad after the handshake. Said I'd h… https://t.co/ZfALcG6L6F
385,"If you think the ""Japanese only"" sign at the ramen shop in response to the #coronavirus was bad, wait until there's… https://t.co/F1UNlMCETB"
386,@realDonaldTrump ..of the #Coronavirus #tRUmpvirus??
387,"I know this sounds like conspiracy, but let's play. Do you think b/c of global warming and our icebergs melting, th… https://t.co/FNvhsOaxUg"
388,I think @realDonaldTrump is afraid of #COVID2019 #coronavirus because it could game end him. Maybe thats why he is pretending it's a #hoax.
389,Especially this part of the article #COVID2019 #coronavirus https://t.co/pyhi3nyWvq
390,"Great nonpartisan, nonpolitical statement from the @AmerMedicalAssn on #coronavirus, the facts, truths, and recomme… https://t.co/A2C9zmJ2Yc"
391,Tfw every sneeze is the #coronavirus 🙄
392,"#coronavirus

nickels to dollars he has #masks for himself &amp; his family

This ""Surgeon General"" is nothing more tha… https://t.co/ya6BjMTINF"
393,I love my family. But make no mistake. If they get infected I'm taking them down #coronavirus
394,"Covering your mouth if coughing or sneezing should be the done thing, regardless of #coronavirus Pls teach kids to… https://t.co/gIA68PT9gF"
395,¡Ecological culture by Long-Tree! https://t.co/SiP32siYp5 Thanks to: @GranjeroVerde @noticias24 @Notisistema #coronavirus #video
396,"Good idea to keep an eye on this... ty FVaughan
#coronavirus #CoronaVirusUpdate https://t.co/FdgAM3qCt6"
397,"France now second to Italy in number of #coronavirus cases and just passed 100 confirmed.

Another FAST rise from j… https://t.co/tSzWGs0y0a"
398,A heartbreaking video from a school boy in #Tehran shows that how kids become victims of #coronavirus &amp; Iranian dem… https://t.co/BEvzELSRLk
399,"There’s a lot of misinformation out there about #coronavirus. To support your practice as more cases are confirmed,… https://t.co/SSibRhjm2L"
400,#CORONAVIRUS affecting Houston Catholics. No word on @AustinDiocese making this change... yet. https://t.co/8rMdLRHoXj
401,"As most aspects of the American Economy dip due to the #coronavirus, one part of the economy continues to prove a g… https://t.co/FeEZgLvDpo"
402,"I HIGHLY URGE EVERYONE TO WATCH THIS INFORMATIVE VIDEO!!!
#Coronavirus #Inslee #StockMarketCrash2020 #Truth https://t.co/ftl9ojP7WU"
403,This is a nightmare. No one is wearing the correct protective gear... This looks like another Diamond Princess trag… https://t.co/DsvzAE4I4I
404,"My only worry is for the elderly

#CoronaVirus
#WuhanChina https://t.co/d3yAyxVxe3"
405,"#mbs is more dangerous than #coronavirus . 
#فيروس_كورونا https://t.co/KXI917yDv3"
406,"We just learned @LoyolaChicago is asking all students studying abroad in Rome to return home by MARCH 4, due to… https://t.co/FXIURlMwyR"
407,Perhaps the #coronavirus panic has set in on Manhattan’s Upper West Side — pasta shelves are cleared out at the Tra… https://t.co/mbLJC6e7fF
408,"Will people who adamantly refuse the flu vaccine be lining up to get a coronavirus vaccine, if developed?… https://t.co/7XfT5HfRJI"
409,"How the Coronavirus started
#coronavirus https://t.co/ovt7kJTWF3"
410,@RWPUSA Mad clown at it again. Couldn’t be a man that would fall to #coronavirus not checking facts before the pres… https://t.co/LpOAf77PDD
411,@SpeakerPelosi Right. The flu is 1000x worse but let’s create a hysteria off this and pocket the money because #OrangeManBad #coronavirus
412,@whycherrywhy @MikeBloomberg @AOC @RashidaTlaib @IlhanMN @AyannaPressley @katieporteroc @RoKhanna @repmarkpocan Mys… https://t.co/RMkSTmYh3C
413,"I am bummed that F5 Networks cancelled #f5agility due to #coronavirus 

Hopefully they can deliver the some virtual… https://t.co/L7AHSd8Jlu"
414,"🚨#CoronaVirus is World Government Agenda🚨

⚠️#FakeNews is a #Virus

Cause = #FakeNewsMedia
Effect = #Chaos by desig… https://t.co/ntM0QTocUd"
415,"Dr. #Fauci, #NIAID head: 15-20% of cases severe, many requiring hospitalization. If 50% of US is expected to get… https://t.co/0dL7rpSOce"
416,"India had temporarily suspended all flights to and from Iran on Friday.

#coronavirus 
https://t.co/BDRgezeemx"
417,@realDonaldTrump Meanwhile I'm not quite sure I trust u handling the #coronavirus when you clearly nd to go get ur… https://t.co/I5jQBhssmT
418,@SenJoniErnst approved of #Trump getting rid of #NSC’s Global Health Security who was responsible for being prepare… https://t.co/6rlK6D1wHU
419,"Bunker is FRENS ONLY!
#coronavirus https://t.co/vFpgGtHAGv"
420,"@KristinaRevay @Pathophilia However, @Mike_Pence cannot  pull out the #coronavirus test kits out of a hat."
421,THE PEOPLE ARE NOT PAYING $4000 TO GET TREATED AT HOSPITALS. FUCK THAT! THE GOVERNMENT IS PICKING UP THE BILL FOR A… https://t.co/qSGJtGiDgh
422,"Aw, come on @bbc5live Is anyone listening to this misinformation and scaremongering? You’re better than this #coronavirus"
423,People please calm down @loblawco ran out of water due to the #coronavirus scarcity. Meanwhile @Nestle is laughing… https://t.co/jmZVT7GQ0Y
424,We've also posted #coronavirus information and #COVID19 resources on our Facebook page: https://t.co/hNAEt29G9O
425,@EP_RPU_South @cater_paul I thought we in @SmallHeathWMP @WMPolice only had driver's like that must be like… https://t.co/Zn0SpX1QVc
426,Considered wearing this to Costco today just to mess with everyone but my wife told me no.  On a side note stock up… https://t.co/vg8kgm4Skr
427,So @realDonaldTrump when are u going 2 visit &amp; embrace the ppl of the US who have contacted the #coronavirus? U sai… https://t.co/M4kHglg7CZ
428,Don't underestimate the importance of washing your hands properly #BonnieSituation #coronavirus https://t.co/MFDKcLHKaP
429,I just can't with the misinformation being spread.....🤦‍♀️ #coronavirus https://t.co/OOPfrNyoPu
430,"@RinkdancerMary @roinnslainte @SimonHarrisTD For instance, a person has sniffles &amp; a cough, could that be it? Do yo… https://t.co/wY4ykwkxtE"
431,#coronavirus is going to bring the glaring truth about the flaws in US healthcare and labor policies. People work s… https://t.co/tyX99vdZD6
432,@kirklandgov @tqlemd @RyanKIRO7 @inteldotwav @KIRO7Seattle Could the dispatcher ask some screening questions before… https://t.co/MoAcy99kxP
433,When a Chinese person coughs on at a tube station #coronavirus https://t.co/xZaXjf18eW
434,"Keep yourself and family safe from #coronavirus, make sure you have a proper respiratory filter like the one shown… https://t.co/8Qvmd9CosL"
435,I'm not going to worry about #coronavirus #COVID19 until the US government starts moving to hoard all the masks for… https://t.co/voWS9TtYSP
436,Am I missing something. The Giant ran out bleach because of the #coronavirus ?! He told me to stock up on meds &amp; water
437,"Don't fucking talk to me if you ""forget"" to wash your hands!! YANASSTYYY #CoronaVirusUpdate #coronavirus https://t.co/8NVs0DLxhs"
438,PRESS STATEMENT: Silencing and Intimidating #Whistleblowers about #Coronavirus Could Have Grave Consequences for Pu… https://t.co/mSs2MeGvXv
439,@MylesUdland Just to put the media's panic of the Corona virus in perspective..the seasonal flu each year kills bet… https://t.co/6IoOsCFaXO
440,Thread by @aliostad: “#Coronavirus epidemy in Iran has past the crisis level. The country is imploding - law and or… https://t.co/DrYMhFVJWf
441,this is problematic to say the least #coronavirus https://t.co/o1z3DXLeiv
442,People are gonna die because of these statements I guarantee it. People are not going to get tested even if they sh… https://t.co/e4gsBNqSJb
443,"Nobody has ANY 🤬 MASKS, but we need to block off Mexico.  #coronavirus #notprepared"
444,Not all Corona is dangerous! #coronavirus https://t.co/QiuLa21TKS
445,"Take a bow @JustinTrudeau and Canada, on out fucking Canadianing yourselves 😂🇨🇦

#coronavirus #COVID2019 https://t.co/TBeo5jkeve"
446,"@JudgeJeanine @foxandfriends It’s fake right? @POTUS did the right thing disbanding our Pandemic team, reducing $ f… https://t.co/83My2rPmpv"
447,Everybody is saying oh if you're young and healthy don't worry. And if you're not??? #COVID2019 #coronavirus
448,#CoronaVirus Viruses spread but the reproduction rate is only around 2. The fatality rate  is about 3%. Those who d… https://t.co/pBbM1bOByE
449,@JetBlue Would have loved to have cancelled my plans had you sent an accurate email! #coronavirus https://t.co/ahF7PvLtdI
450,"@thomaskaine5 Yes, but perhaps this has the potential to be a learning experience for him.
➡️@SenatorCollins⬅️… https://t.co/CbtnNT32nQ"
451,House Party #noahquisenberry #coronavirus #parishilton #turnitup #music #party #tgif #weekend #fears #safe #liquor… https://t.co/Zpxa3cacoh
452,"Thanks to #Covid19 , the number of (armchair) epidemiologists has  increased exponentially. #coronavirus #SaturdaySarcasm"
453,"@brianstelter Influenza has killed 18,000 people in the united states, but let's freak out about the #coronavirus https://t.co/vdj3VDneyJ"
454,@DerekNotAway @Expedia Delta let us change our destination the hotel owner is being an assshole #coronavirus #italy
455,"Y’all do realize that 40% of Americans are obese right? Which according to the studies, obese and elderly are affec… https://t.co/g3KmFI8oQr"
456,Good news is #China air got clearer than ever before. This implies multinationals had been polluted China over year… https://t.co/yAwF96pPMF
457,"I am constantly traveling. Between February and March, I think I will spend one weekend at home. Ur probably like,… https://t.co/oV7UbJYJ4i"
458,@MegaRan @johnblud Gotta protect ourselves from that #coronavirus
459,"Public service announcement: if you have an older relative at risk of getting quite sick if they get #coronavirus,… https://t.co/Qle76okgNI"
460,@maddow @chitowngal1204 We have a Woman in Sanford Florida Hospital &amp; speaking from Hospital on Our Evening  News S… https://t.co/Rsz9zE02IS
461,#Coronavirus shuts down two public schools as districts race to contain the spread https://t.co/rQCQRrVS6R
462,"My cat Pip, knows how to sneeze so the Corona virus (COVID-19) doesn’t get transmitted. Do you? #CoronaVirus #WHO… https://t.co/jOKBE8Wtqv"
463,"@NC_Governor Gov. Cooper, pls consider creating #COVID19 testing abilities here in NC. It’s sadly obvious states mu… https://t.co/2x2HOoO5ei"
464,"#Coronavirus: Rescuing #China's #animals during the outbreak
https://t.co/ob109GdFB6
""Pet owners who fall sick or a… https://t.co/SOlc0WHE9T"
465,Trump admits not everyone will be able to afford a #coronavirus vaccine. Then the right thing to do would be to pro… https://t.co/DGvL1FkZ0p
466,@thomaskaine5 For profit medicine is a disaster. #coronavirus is going to illuminate that like nothing else. A viru… https://t.co/hoIrC2ea1X
467,"Going to the doc as soon as you feel ill, staying home from your job/s, keeping your kids out of school, having sur… https://t.co/7xCzK9gn5f"
468,@OliverCooper @JournoJacobs at least there are vaccines against those while there's none against #coronavirus
469,"Going for 100k followers! Almost there! Tell your family, tell your friends #coronavirus #LeapYear"
470,Know what the funny thing about @VP @Mike_Pence being in charge of the #coronavirus? He *wont* take the responsibil… https://t.co/WPzVP7FO6Q
471,A 70 year old woman and a facility worker in Kirkland Washington have tested positive. “Approximately 27 out of 108… https://t.co/efbtGuVWZl
472,Can I work from home yet? #coronavirus #SaturdayThoughts #CoronaVirusUpdates
473,Masks are now available ONLY on prescription in #France. One of the best decision so far considering the amount of… https://t.co/1IpE6A0hTO
474,"@realDonaldTrump More farmer bailouts, #coronavirus and bowing to #Russia. #TrumpLies #TrumpVirus"
