,text
210,Al-Arabiya Director: U.S. Democrats' Defense Of Slain #IRGC Qods Force Commander Qassem #Soleimani Has Crossed The… https://t.co/O8eflSLhMP
211,@freezerohedge More like they preemptively took @zerohedge out like #Soleimani. As a matter of #NationalSecurity.… https://t.co/RBUstDMAJa
212,"This year 
@ISO_PAK
 will be marking the 25th martyrdom anniversary of Dr Naqvi along with the 40th day commemorati… https://t.co/NBmnzvOGPs"
213,@kady @LeonaAlleslev @lraitt @DavidLametti @CTVNews @VassyKapelos @CBCNews @globalnews @RobertFife @MercedesGlobal… https://t.co/Z9TvjN82L8
214,#Iran struggles to regain control of post-#Soleimani PMU https://t.co/d78quO5sf6
215,"This year 
@ISO_PAK
 will be marking the 25th martyrdom anniversary of Dr Naqvi along with the 40th day commemorati… https://t.co/pZpWJZuZMd"
216,"#Tehran's priorities:
1. Nuclear Program
2. Satellite/Ballistic Missile 
3. Killing #IraqiProtestors  
4. Turnout f… https://t.co/nPl03Tg0pQ"
217,This year @ISO_PAK will be marking the 25th martyrdom anniversary of Dr Naqvi along with the 40th day commemoration… https://t.co/iEVhP8enGX
218,Martyr #Soleimani and Dr Naqvi had the same vision for their country and the region - a region free from Tyranny an… https://t.co/qa8mJA4aRM
219,"This is so inspiring and beautiful 

Really, #Soleimani is the son of Qods https://t.co/FBFzZOlv0e"
220,@washingtonpost says that by killing terrorist mastermind #Soleimani @realDonaldTrump drastically reduced #Iran's t… https://t.co/yN9cx8Ve5q
221,"#Baladi_News
#Soleimani convinced #Assad not to resign: Official
#Syria
https://t.co/XGXPK8R7dp"
222,"@tedcruz @ilhan

""Some people did something""
Some people should be voted out in 2020

Un-American #Ilhan #Omar was… https://t.co/lx97pnC2z9"
223,"A friend was saying a while ago everything has taken on a color of death in #Iran, w/violent &amp; bloody crush of Fall… https://t.co/LQPLUCOcbY"
224,"Iran and Qassem #Soleimani defeated ISIS, while US allies helped it   https://t.co/3Wamko7OFu"
225,@khanumarfa @POTUS killed #soleimani so #muslim welcome #trumpinindia with #delhiriots #IslamicTerrorism at play
226,How #Soleimani's Assassination Violates International Law and Puts Peace Further Out of Reach   https://t.co/Rht3mSesRr
227,"@JZarif Javad, you forgot to add that YOU and your regime did this! You are responsible for the uncontrollable spre… https://t.co/QVJtkJoMdI"
228,Jesse Ventura enraged by ‘illegal killing’ of #Soleimani https://t.co/QYhuP49yOK
229,Why Was #Soleimani Assassinated  https://t.co/s0AftUgGaS
230,International Law and #Soleimani https://t.co/sn94JmeuSA
231,Killing #Soleimani earlier would have saved hundreds of thousands of lives. #Idlib #Syria https://t.co/jTKaFRI4Z9
232,.@realDonaldTrump: I don't think anybody has done more than I have to eradicate radical Islamic terror than I have.… https://t.co/HqnoXE72D7
233,@Javedakhtarjadu @POTUS killed #soleimani so #muslim oppose #trumpinindia so orchestrated #delhiriot isn't… https://t.co/QjaNWxSdEA
234,"Editors &amp; publishers: What stands behind and under the Qasem #Soleimani ""statue"" erected in southern #Lebanon? The… https://t.co/VhKcGW4Jfg"
235,@KhanAmanatullah Scoundrel orchestrated #delhiriots in December have #india forgotten slogans #directactionday… https://t.co/IboAR2C9mz
236,#Soleimani convinced #Assad not to resign: #Official https://t.co/1ElNlgHaWw https://t.co/dKPoHyBfXQ
237,@SalmanNizami_ Scoundrel who gave call for blockade of roads metros of #delhi in wake of #trumpinindia on Sunday fo… https://t.co/BqBfL8C3WG
238,Iran: Colluding with the Great Satan to have #Soleimani murdered only bought @khamenei_ir and @HassanRouhani time.… https://t.co/sIOBgnnkRx
239,@imMAK02 @RahulEaswar Bhaijan the day you  protested #caa2019 you  proven #ambedkar prophecy now do not  fool… https://t.co/4VPWz0lay7
240,"Iran struggles to regain control of post- #Soleimani PMU 
https://t.co/BCLUJyW6N5 via @AlMonitor"
241,@zafarsareshwala @RahulEaswar @DelhiPolice Bhaijan He is avenging #soleimani killing by #trumpinindia his name is… https://t.co/5hK0YjgYN5
242,@Arshad_rn7 @ThePlacardGuy @ShefVaidya Who held #delhi to ransom for 2 months buses burnt stones pelted petrol bomb… https://t.co/1mAgzgn926
243,@AMISHDEVGAN @Abhina_Prakash #delhiriot agenda malign #india mock @amitshah @hmo patience and test restrain of… https://t.co/3nSLqyTP5C
244,"@realDonaldTrump @FoxNews @GreggJarrett #LyingLiberals are at it again! 

❌lied about #RussianCollusion 

❌… https://t.co/j3HL0sX8Oe"
245,#Iraq firebrand cleric Moqtada al-Sadr tried to weaken anti-government &amp; anti-Iran #IraqProtests by redirecting the… https://t.co/MRdOWtRT9f
246,"NEW @RealScottRitter how the #Soleimani assassination was all part of a highly choreographed plot, based on lies an… https://t.co/0dBJt9nCuO"
247,"Abu Mahdi Al Muhandis' successor in #Iran

Abu Fadak al-Muhammadawi, new head of #Iraq's the Popular Mobilisation C… https://t.co/x6ANtmVEnw"
248,"@Robin_Blue19 There are soooo many.

There are so many.

My latest was when he randomly assassinated #Soleimani of… https://t.co/98KMOJgLnl"
249,"Kataib #Hezbollah-linked Etijah TV doc on Qassem #Soleimani: ""He [QS] said several times, 'I am Iraqi more than Ira… https://t.co/t2PO3dDM3c"
250,TV doc by KH affiliated Etijah TV on Qassem #Soleimani's links w/ #Iraq &amp; deep involvement in anti-IS ops. Intervie… https://t.co/o7orPzioqp
251,#Iran struggles to regain control of post-#Soleimani PMU https://t.co/Q6OAevi96d via @AlMonitor
252,Could #Iran’s ⁦@khamenei_ir⁩ ok talks w/ #GreatSatan - USA- even after we eliminated his favorite son #Soleimani? S… https://t.co/29z6CiQxBf
253,"These folks killed 250 #Iran|ians - including PS752 - to avenge #Soleimani death.

Phase II of #SevereRevenge seeks… https://t.co/5MQYyTT5Pu"
254,Once again...just like with the #Soleimani incident...people are hoping for the worst from a #Trump #WhiteHouse.  M… https://t.co/SdxqjZIKNk
255,"Apparently the newly named leader of #PMU in Iraq, #AbuFadak, decided to visit his friend, #Soleimani, in #Qom. https://t.co/0eMZ9u1Kkc"
256,"The tears of Imam #Khamenei as he leads the funeral prayers of Martyrs #Soleimani, and Abu Mahdi who were assassinated by the US."
257,"Martyr #Soleimani:

Dear God,

I thank You for letting me take the path of your  righteous servant , a man who is t… https://t.co/WW15tRor12"
258,"@Dmess16 Stop Terrorism Now.
Rules of Engagement need not apply.
#Soleimani
#AlBaghdadi
#DeathFromAbove… https://t.co/8VR76b7HRq"
259,"Finally, first hand information from the #Pentagon on the casualties from the #IranianRocketAttack after #Soleimani… https://t.co/TUcdOxw0mV"
260,"@ExiledPahlavist @Urmel2011 #Coronavirius 
#Bioterrorism 
#NoVote4Terrorists 
#FreeIran2020 

Reports are coming ou… https://t.co/gSWexkmF2L"
261,"#Coronavirius 
#Bioterrorism 
#NoVote4Terrorists 
#FreeIran2020 

Reports are coming out of Iran that @khamenei_ir… https://t.co/f3q5QACrNU"
262,@_YogendraYadav Scoundrel already world know he Is #sharukh do not act too smart @_YogendraYadav lol #DelhiBurning… https://t.co/iLzryJ8E8j
263,@BrandonBeckham_ @Scavino45 @realDonaldTrump @FLOTUS @TeamTrump Was his use of racist insults a nice Christian thin… https://t.co/XLi1ez744h
264,@MirchiSayema Who is #sharukh why he pulled gun on #delhipolice head constable ratan and 35 gravely injured but… https://t.co/PSXigl3HNS
265,A realistic and tragic look at the role of the company Mahan (belonging to the Pasdaran and close to #Soleimani) wh… https://t.co/8N9yYXimrB
266,@_YogendraYadav @CPDelhi @DelhiPolice Scoundrel not #hindi #hindu #hinduvat made #delhiburing but #sharukh shot… https://t.co/BWkdA1TxHB
267,#Iran struggles to regain control of post-#Soleimani PMU https://t.co/WEXB06dzZp
268,@ShivaniGupta_5 @BJP4India @DelhiPolice But @ArvindKejriwal and #amanthullahkhan are not responsible though one is… https://t.co/nTPvUZlEAq
269,@_sabanaqvi #ambedkar prophecy came true #muslim believe only in #muslimbrotherhood be in profession or #nation sha… https://t.co/q6nmiCriYi
270,@zakkariyaknr @thewire_in @POTUS knows well what you guys upto you want to protest #trumpinindia by #delhiburning a… https://t.co/YwAPqLD3qy
271,@ladeedafarzana #Jafrabad #ShaheenBagh has @ArvindKejriwal #aap mla are u protesting @POTUS killing #Soleimani by… https://t.co/bzzIWBk7aK
272,@NrcProtest Bhaijan in wake of #trumpinindia will right winger dig their grave with teeth as government is their  n… https://t.co/pBNsvgNzDM
273,@maralkay @MaloneySuzanne “Post #flight752 tragedy I argued Iranian community has suffered a series of violent trau… https://t.co/NZgGmOyoP5
274,Post #flight752 tragedy I argued Iranian community has suffered a series of violent traumas since Nov protests &amp;… https://t.co/W1KDVH8DeO
275,"#Assad wanted to give up and request asylum but #Soleimani convinced him to stay.
#StopAssad #SaveIdlib #Idlib… https://t.co/CGKHhaBPXk"
276,@OfeliasHeaven @NeonNettle How was #Soleimani any more a terrorist that the US Politicians and Generals who illegal… https://t.co/l9ydXc4sWd
277,"@cwormuth Killing #Iran's #Soleimani - ""Most of us thought that would provoke a more immediate retaliatory response… https://t.co/PQKXUm9JqW"
278,"If #coronavirus #COVID19 spread in #Syria by the #Iranian militia, it will cause more deaths among civilians than w… https://t.co/Xw0ADyG8Mn"
279,"@CIA @jmclaughlinSAIS @CSIS #Israel|i contacts think strike killing #Soleimani has had a deterrent effect, per… https://t.co/E5su6bl5nt"
280,@CIA @jmclaughlinSAIS @CSIS Strike killing #Iran's Qassem #Soleimani - argument it was need due to imminent attack… https://t.co/1QztthsW6h
281,"Military advisor to #Iran’s supreme leader Hossein Dehghan to @FT
says Tehran has not “made any cuts to the budgets… https://t.co/bTMic2tBx2"
282,"The man hugging #Trump, Modi is the guy the Trump owned &amp; Anti-#Iran dog in #Pakistan #AhmedQuraishi wants you to b… https://t.co/A9uludmg69"
283,They (The people of Gaza) Brought Such Adversity Upon Them (The Zionists) That They Asked For A Ceasefire After Jus… https://t.co/PdkFk7wPDJ
284,"[ He was around 15, malnourished and clearly traumatized... I was gathering the first evidence that Iran was sendin… https://t.co/xcB524MT8t"
285,Military advisor to #Iran’s supreme leader Hossein Dehghan to @FT: says Tehran has not “made any cuts to the budget… https://t.co/76ppDZugYq
286,"Since #Soleimani ‘s killing, #Iran is struggling to reorganize the PMF/PMU militia network in #Iraq in order to mai… https://t.co/bE3xM810ol"
287,It’s only February and the 20s has already seen way more drama than a brown person and their soap operas can handle… https://t.co/lsj2jKvFe1
288,"After the loss of #Soleimani and #Muhandis, #Iran is struggling to reorganize and reunite different #PMU factions… https://t.co/wHRSiGliFY"
289,"Iran and Qassem #Soleimani defeated ISIS, while US allies helped it   https://t.co/3WamknQdNW"
290,How #Soleimani's Assassination Violates International Law and Puts Peace Further Out of Reach   https://t.co/Rht3mSesRr
291,Jesse Ventura enraged by ‘illegal killing’ of #Soleimani https://t.co/QYhuP49yOK
292,Why Was #Soleimani Assassinated  https://t.co/s0AftUgGaS
293,International Law and #Soleimani https://t.co/sn94JmeuSA
294,So don’t forget- this is how the radical left feels about killing horrific terrorists  that  were getting ready to… https://t.co/6M5igc1vP1
295,"Qassem #Soleimani saved 40 Indian Nurses from ISIS.
Trump killed Qassem Soleimani.

@realDonaldTrump is Sponsor of… https://t.co/OHGTwR0A81"
296,"@AMINISaeed2 @SamanehPary This “journalist “ has been spreading propaganda of ayatollahs for ages! 
He is the Frenc… https://t.co/mElcAHNArj"
297,@Freedomlovesme @MuhammadAnisah #Soleimani was responsible for thousands of deaths. https://t.co/87ItGEhFAE
298,"The Quran states from the voice of the Muslims that they will have one of two excellent things, victory or martyrdo… https://t.co/g4aLitWO1O"
299,"Ironically, less than a year after @fred_burton asked @RonenBergman, ""Do you think targeted assassinations work?"",… https://t.co/gss3y4CT5A"
300,"#ChrisMurphy offered his condolences to #Iran after the death of #Soleimani, last week he admitted to secretly meet… https://t.co/NpEuBaG3EV"
301,@Brave_313 #Shia terrorists militias and #soleimani was cowardly pig with blood of millions of innocent people on h… https://t.co/5N2wyx2E2d
302,#Soleimani was not an saint but rather the 'head' of 120.000 fighters in #syria and #Irak ; he knowingly has displa… https://t.co/F74zjHGmYT
303,"Martyr #Soleimani:

The children of Martyrs are orphans whom we are all responsible for, and we must treat them wit… https://t.co/5oJ5VotpCB"
304,"Every side needs a #boogeyman 

#BinLaden #Putin #Trump #Hillary #Russia #Soleimani #Cheney #Bolton #Bush… https://t.co/SedUnrMZ2a"
305,Assad almost resigned but #Soleimani convinced him to continue - report #HasanFlark #BasharAl-Assad #Syria...… https://t.co/fkwefumRMN
306,"#General #Qasem #Soleimani #saved #Christian lives in #Syria

https://t.co/yQSoFWDXvd"
307,"@Assad almost resigned but #Soleimani convinced him to continue - report

https://t.co/LvJdHVsrX2"
308,"Excuse me!?
When we are #Too #Afraid as a country to kill the bad guys that plan big hits like #911Attacks and like… https://t.co/QTMtMEDY6H"
309,@jzluv I'm very worried about Trump and an attack on America as retribution for #Soleimani . Deep state colludes wi… https://t.co/UDrMgqyAbr
310,"@KreaseChan 
Tattoo tweet, It looks like #Soleimani"
311,So @GOP @HouseGOP @SenateGOP supported our Intel committee when our #RussianAmericanPresident killed #Soleimani but… https://t.co/X3Id93q861
312,"Flashback:

Trump has now admitted Def Sec Mark Esper was spewing total BS &amp; brazen lies.
It sounded like Fairy Tal… https://t.co/wzw7nHc6nC"
313,"A giant cutout depicting #Iran's late top general Qasem #Soleimani, with a Palestinian flag flying behind him defac… https://t.co/Oa9H618Gj8"
314,@maritstiles You lost your right to represent anyone in Ontario when you attended a pro #Soleimani vigil. #resign #onpoli
315,"@PramilaJayapal @BernieSanders Not surprising, considering your first choice, #Soleimani is no longer available."
316,"@ewarren After taking on the Chinese, demanding a better trade deal with #USMCA, and pissing off #Iran by killing… https://t.co/dGG6Hhnjqe"
317,“ Despite the widespread + and + cases of #coronavirus#Covid_19 in #Iran the flights of the Mahan company of the Gu… https://t.co/AMeBNwJZKa
318,Was The @CIA boss behind  Qassem #Soleimani's death killed in Afghanistan on January 29th? https://t.co/NFzb3I1wH6
319,@MeghUpdates @HMOIndia They r angry for #Soleimani  who was killed by US...want to show trump that they r suppoting Iran
320,"For @FOIresearch:
Iraq moving closer into Iran’s orbit. On #Iraq #IraqProtests #corruption #Oil #PMF #PMU… https://t.co/WlC7uMsGhs"
321,"Why are they all talk about #Syria but nobody talks with #Syrie, #Assad can't go to a meeting cause he would be for… https://t.co/R6cXjqIXnr"
322,"After #Soleimani's assassination, is it any wonder that conservatives (including IRGC-affiliated candidates) won in… https://t.co/1slVFG0H3Q"
323,"Ending Iran’s Fictions: https://t.co/10pIer0OQh

#Soleimani #Iraq #Iran https://t.co/5YojAN6dZO"
324,Despite the fact that the elimination of #Soleimani has not affected the Iranian regime’s dedication to support the… https://t.co/HC7RjfEwLC
325,"Killed alongside top #Iranian general Qasem #Soleimani in a #US drone strike, #Iraqi paramilitary commander Abu Mah… https://t.co/0HbG6uFMLq"
326,grave of Abu Mahdi al-Muhandis Militia leader Killed alongside top Iranian general #Soleimani in  US drone strike i… https://t.co/bnr8sL5gKy
327,Worth a read if you’re following situation in #Iran and #MiddleEast   #IRGC #Soleimani https://t.co/SBbNJJZqJY
328,Killing of a terrorist. #Soleimani @realDonaldTrump https://t.co/nhsrj1GfIY
329,"@JulE4422 #Soleimani's death was an assassination.

Was it justified or not is however debatable.

Hearing / readin… https://t.co/2sLn9BM7M5"
330,Have the Democrats gotten over the death of #Soleimani yet? Time really does heal.
331,@LizSly @erinmcunningham @SBHendrix Only the most vile and evil creatures would seek profit &amp; celebrate the assassi… https://t.co/jZSPe8meti
332,"The last will and testament of Martyr #Soleimani 💔

His pure soul deserved martyrdom ❤️"
333,"Oh Dear God, 
accept me &amp;accept me in purity. Accept me in a way that I will be worthy of seeing You. I do not want… https://t.co/UTLsZbfyzN"
334,"Seems the #Ayatollah regime is haunted by popular resistance on all fronts... #coronavirus, fuel, prices, Assad,… https://t.co/6zEopnklTB"
335,I can't believe #irancoronavirus #COVID19 #CoronaVirus  is not trending because the virus has reportedly infected e… https://t.co/Q39wezDPJ6
336,"“After killing of Qasem #Soleimani, Iran’s Revolutionary Guards wrestle with a new reality” https://t.co/xwXCRacLY3"
337,"Iran and Qassem #Soleimani defeated ISIS, while US allies helped it   https://t.co/3WamknQdNW"
338,How #Soleimani's Assassination Violates International Law and Puts Peace Further Out of Reach   https://t.co/Rht3mSesRr
339,"For a moment I wished it was really you! 😔
#Soleimani https://t.co/gMJ7vxggbe"
340,Jesse Ventura enraged by ‘illegal killing’ of #Soleimani https://t.co/QYhuP49yOK
341,Why Was #Soleimani Assassinated  https://t.co/s0AftUgGaS
342,International Law and #Soleimani https://t.co/sn94JmeuSA
343,"Do you know any General going around like this?

#soleimani #QassemSoleimani https://t.co/pnXcu9KdGB"
344,"The path of the “Axis of the Resistance” is unstoppable notwithstanding #Soleimani’s assassination.

Individual lea… https://t.co/KlgS19yYzt"
345,@IlhanMN Excuse me but @POTUS @realDonaldTrump it is not fan of terrorists specially the smart ones like #Soleimani… https://t.co/c7pw2X6Myv
346,Great Martyr Gen. #Qassem #Soleimani : in memory of Hero of #IRAN Hajj Soleimani https://t.co/kncpzV6vxv
347,"@imsamisam In fact, now those Ayatollahs are so shameless and pathetic, they pretend that the strikes dont even hap… https://t.co/Yuk3sa2Bcn"
348,"@JZarif The #JCPOA, #INSTEX, the dimensions of d assassination of Gen. #Soleimani, the current situation in #Iraq,… https://t.co/eReBN2TDx5"
349,"So killing him actually helped fighting terrorism: ""according to an official in the region the Quds Force has been… https://t.co/yupCDiNA86"
350,"@realDonaldTrump @trish_regan ➡️#LyingLiberals are at it again!

They lied about: 
❌prior #RussianCollusion

❌… https://t.co/JjmabvAD2d"
351,"The #US' assassination of #Quds commander, Qassem #Soleimani, has made hardliners in #Iran more popular. Reformists… https://t.co/ptq4ocOiF9"
352,"Iran's FM, Zarif hold meeting with #Netherlands FM, Blok on Saturday in Tehran.

#JCPOA, dimensions of assassinatio… https://t.co/jOSvXlBEAB"
353,"#DYNAMICS 📰| ""If history is any indicator, Iran’s revenge will likely be much like General #Soleimani himself — col… https://t.co/quiOmd1qCD"
354,#LawlessPresident On top of this: watched the drip of info about the #Soleimani Assassination? No support for immin… https://t.co/bfN0tU7FON
355,"down with a flu, reading #iran from bed:
-#coronavirus 
-#Shajarian hospitalized 
- probably lowest majles… https://t.co/3EaPb9oZO5"
356,"As #Iran sends his #hezbollah mercenaries to #Iraq and #Assad's Syria, expect an outburst there as well.

Won't mat… https://t.co/gHrKXn5Ig5"
357,"Donald #Trump's Decision To Kill #Soleimani Could End Up Being 'Catastrophic'
Was it a mistake? Did Trump make a ba… https://t.co/WCt916vTnB"
358,"Interesting nugget: ""according to an official in the region...the Quds Force has been significantly deterred from r… https://t.co/47tqCQaheG"
359,#Esmail-ghaani the succesor of #Soleimani is thought being infected with #coronavirus. https://t.co/GbnQZYbOQv
360,"Additional US service member diagnosed with brain injury from Iran attack

#Iran #IranAttacks #IranVSAmerica… https://t.co/M3EHbQSN5Y"
361,"#Iraq's Protests Shook The Government. Now The Movement Is Nearly Crushed

Yet another short-term consequence of th… https://t.co/RtbqLIsX1j"
362,"#Soleimani's life could have ended 12 years earlier when #Israel and the #US decided to eliminate #Mughinyeh. 
Anot… https://t.co/dOLcMehJBz"
363,"As I often say, #Bernie2020 FP is giving me headaches.
As are some of his FP advisors who post stuff that I 100% op… https://t.co/ajWGyTQKMC"
364,"@cdnlovelight @MarciaWalteres @CanadianPM he doesn""t care of iranians families he supports mullah murderous regime.… https://t.co/dBlKXseE0e"
365,@CanadianPM @JustinTrudeau oh yes and your way to support victims of #PS752 shot by iranian regime is to shake the… https://t.co/ay4CMnUseO
366,are you kidding? @JustinTrudeau you denied that #PS752 has not been shot by iranian regime. you know they did it be… https://t.co/Gqkyq8gyV3
367,#wuflu #coronavirus #WARS #covid19 &amp; the death of #soleimani #iran #qom https://t.co/I4oeRetNcv
368,"When are You going to #WakeUp #Europe and #West?

ISIS and Al Qaida was and still are being funded by your governme… https://t.co/1fq8VNiKJw"
369,@KashJackson2018 @IlhanMN Maybe Ilhan Omar has been talking to #TehranNancy Pelosi about how good the terrorist… https://t.co/oMtXogx007
370,"@JohnWight1 US is so scared that Saudi will cut a peace deal with #Iran.
Remember, #Soleimani was murdered when he… https://t.co/9NarX0DjTf"
371,@jmclaughlinSAIS @TheTobster111 Putting US Military in to harms way or used as canon fire for #Soleimani's assassin… https://t.co/DxccWJaBt9
372,"I hope the mossad didn't use a slogan ""We do not forgive""
We do not forgive"".  After the #Soleimani assassination.… https://t.co/TVEFgI37qN"
373,"@ewarren Honey... he droned #Soleimani to hell. I think he could handle a cranky old, white lady. Now if you were a… https://t.co/E8J1EV8Gqu"
374,"https://t.co/knpcAYv03N
Idols of Misguidance Ep3: Crazy Ali Khamenei Fatwas/Rulings 
🕋👳🏽‍♂️👳‍♂️👨🏽‍🎓🔥

#Bahai… https://t.co/jjOqFwzrwt"
375,"More than forty days ago a US drone assassinated #Major #General #Qassem #Soleimani, leader of the Iranian Revoluti… https://t.co/FT5FgK1NyL"
376,"@tomselliott @RichardGrenell At the same time crippling the Iranian regime's military planning capabilities,… https://t.co/TZOJDp4yYW"
377,"@seanmdav @realDonaldTrump ➡️#LyingLiberals are at it again!

❌lied about #RussianCollusion

❌#ImpeachmentSham

❌ca… https://t.co/38YlOcgT9v"
378,"@charliekirk11 @realDonaldTrump ➡️#LyingLiberals are at it again!

❌lied about #RussianCollusion

❌#ImpeachmentSham… https://t.co/pJX2kujdSS"
379,"@Jamierodr14 @realDonaldTrump ➡️#LyingLiberals are at it again!

❌lied about #RussianCollusion

❌#ImpeachmentSham… https://t.co/Yd2Sw6Ddu4"
380,"@BuckSexton @realDonaldTrump ➡️#LyingLiberals

At it again!

They lied about:

❌prior #RussianCollusion

❌… https://t.co/LTdLPgWLDz"
381,"@k_ovfefe2 @realDonaldTrump ➡️#LyingLiberals are at it again!

❌lied about #RussianCollusion

❌#ImpeachmentSham

❌c… https://t.co/IRkkcoVzou"
382,"@realDonaldTrump ➡️#LyingLiberals are at it again!
Same Broken-Record! Now, they're accusing Pres @realDonaldTrump… https://t.co/E8uvq3dGh9"
383,"@realDonaldTrump @CNN @TulsiGabbard ➡️#LyingLiberals are at it again!

❌lied about #RussianCollusion

❌… https://t.co/qMOG9tBont"
384,"@TheRightMelissa 🇺🇸 @TheRightMelissa

#LyingLiberals are at it again! 

❌ lied about #RussianCollusion

❌… https://t.co/iktD6wUNfK"
385,@fpleitgenCNN They have sentenced three young men in their 20's to death for participating in the #November2019… https://t.co/7gOWPZSgg4
386,"#NetflixTurkiye 
#NetflixNarcos #NarcosMexico #NarcosMexico2 #NarcosMexicoX "" #netflixandchill "" (Mr. #BoomerSooner… https://t.co/HvjtxGz8aA"
387,"#MSM is NOT ""siding with #Iran"" over #Soleimani

They're siding with the voice of reason, and the voice that has no… https://t.co/ocqBzbgqQG"
388,@imsamisam These are SUNNIS. GREEN BUSES used by ASSS regime to humiliate Sunnis. You guys got no shame. No wonder… https://t.co/Xv9Xv5ppsH
389,"@arwaib A very pathetic and one sided assessment!

1- The election is boycotted by Iranians (not apologists journal… https://t.co/2yYpwH25gu"
390,#Iraq's Hashd al-Shaabi (Popular Mobilization) forces on Friday named Abdulaziz al-Mohammadawi their new deputy lea… https://t.co/6CSWgt1J9p
391,@manesandtails1 @IntlCrimCourt Not just kids #Soleimani despite being a terrorist was a top military commander and… https://t.co/OdNyuXsish
392,"Back when #iran and #USA trolled each other on Twitter 😂

(Trump tweeted US flag directly after #Soleimani assassin… https://t.co/knYjhPx3ck"
393,#TrumpRally in Vegas just mentioned something I wrote about two years ago: the leadership of Iran's Ayatollah mulla… https://t.co/4z6gBiRwEW
394,"@hanshoz @CivilWarMap @POTUS @realDonaldTrump #Trump killed #Soleimani to save these rebels 

#WakeUp #America… https://t.co/5kHrR7yRLo"
395,"Imagine #America, Your son, daughter being beheaded by these rebels and they then will get his/ her phone to call y… https://t.co/Mv6Qgjcu5S"
396,#Pompeo Says #Soleimani Killing is Part of #US Deterrence https://t.co/Lkv5ILPWub https://t.co/9n6DTgWLAc
397,@JimInhofe @Marble300 Didn't Trump thank Iraq for holding the peace conference that #Iran sent Soleimani to as a di… https://t.co/7THjO5sF60
398,Unseen footage from inside the airplane carrying the coffin of Haj Qasem #Soleimani up until the moment that he is… https://t.co/j9KFfPxGCZ
399,"@JZarif ""The #Iranian people do not let someone in #Washington decide for them, especially someone who shared in as… https://t.co/cUhGSvVGwq"
400,"@SecPompeo If you mean from ""the normal nation"", is the nation that bows down to you and obeys your commands, you n… https://t.co/9Vtck1Uyrt"
401,"@SecPompeo @SecPompeo had better behave, when talking about great nation of Iran. #Trump is planning and executing… https://t.co/x3iOISfTnS"
402,"@HeshmatAlavi @kimianila @khamenei_ir #FreeIran2020 
#MyVoteRegimeChange 

@BarackObama sent millions of dollars in… https://t.co/I4mBRg4SXI"
403,"#FreeIran2020 
#MyVoteRegimeChange 

@BarackObama sent millions of dollars in cash to support religious extremism… https://t.co/83kaU7oIR4"
404,Some interesting photos from #Iran's elections today: #Soleimani engaging in GOTV efforts today at polling stations… https://t.co/gp2Yb7PIYl
405,"Over the course of #Soleimani death, the regime allocated 200 Million EUROS to the Quds Force budget to counter US… https://t.co/CQvrdo2cFp"
406,The #Soleimani mourning gathering were as false. https://t.co/VSlwPvaF0m
407,My @RCDefense  piece on the #Soleimani strike was picked up by @TheNatlInterest today. Check it out if you're inter… https://t.co/dxSkI5MLCx
408,"@realDonaldTrump ➡️#LyingLiberals are at it again!

❌ lied about #RussianCollusion

❌ #ImpeachmentSham

❌ called… https://t.co/fLsJfJCfpC"
409,"Iran and Qassem #Soleimani defeated ISIS, while US allies helped it   https://t.co/3WamknQdNW"
410,The consequence of isolating and imposing draconian #sanctions by #Trump administration on #Iran. Iran 🇮🇷 used to c… https://t.co/dofdRSRVny
411,How #Soleimani's Assassination Violates International Law and Puts Peace Further Out of Reach   https://t.co/Rht3mSesRr
412,"Since the killing of #Soleimani, analysts have been speculating about the future of #Iran’s elite expeditionary for… https://t.co/o3nsqShAB0"
413,Jesse Ventura enraged by ‘illegal killing’ of #Soleimani https://t.co/QYhuP49yOK
414,Why Was #Soleimani Assassinated  https://t.co/s0AftUgGaS
415,International Law and #Soleimani https://t.co/sn94JmeuSA
416,"@JZarif said while casting his vote for the 11th parliamentary elections:
-Iranian people do not let someone in Was… https://t.co/gTbfWuRRPs"
417,"A glimpse of what #Iran’s regional strategy looks like in the post-#Soleimani era 

“Iran has given Taliban anti-ai… https://t.co/QmQvd7Q8Td"
418,"This voter carries a picture of Qasem #Soleimani, the general assassinated by the US. He seems to play a bigger rol… https://t.co/YpcCxysomA"
419,@Reuters But #Soleimani gon forever. https://t.co/QFsL828T96
420,@RezaFarahan how scary that the #COVID19 is spreading in #Iran. Some people speculate that it had to do with the fu… https://t.co/sy5WGV1T8i
421,"Peace be upon you who served humanity till their last breath, 
Upon that name that shall forever be engraved in our… https://t.co/Mi7mC6g5zE"
422,Well! Almost every Muslims in South Asia were mourning the death of #Baghdadi and #Soleimani. Is that a coincidence… https://t.co/gSK3G7dXMP
423,Well. Almost every Muslims in South Asia were mourning the death of #Baghdadi and #Soleimani. Is that a coincidence… https://t.co/Qp9dy5KOw6
424,"My Creator, my Beloved and my Love, I have always asked You to fill my heart and my soul with the love of You. Let… https://t.co/3SFMOo1Ztt"
425,Hashd Al-Shaabi militia group in #Iraq announced Abu-Fadak Al-Mohammadavi as its new leader on Thursday. The former… https://t.co/Xr8MawZ8Rb
426,"@TeamTrump @realDonaldTrump #LyingLiberals are at it again! 

❌lies about #RussianCollusion 

❌#impeachmentsham 

❌… https://t.co/RtvxS9B5ix"
427,Was #Iran's #Soleimani assassination based on US troops being killed? Or more so Israeli troops being killed in Leb… https://t.co/ncSzPJW9LJ
