0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
-0.030098846,0.28107452,0.09581375,-0.13269517,0.23438461,-0.14932168,0.115109466,-0.11551938,0.38137794,0.25276583,0.0558335,-0.5111724,-0.10675967,0.006570399,0.15072231,0.16148958,-0.14907117,0.27278683,0.15602943,-0.05855292,0.045114227,0.21542664,0.048039883,0.15202776,-0.0103777,0.12942562,-0.11899929,-0.19347425,-0.09292605,-0.004741317,-0.223786,0.33937418,0.2683105,-0.28283373,-0.23172924,-0.23604739,-0.27083358,-0.083073884,-0.11712736,-0.24098256,0.30627093,-0.046063263,-0.28121644,0.15266296,0.33558157,0.020837491,-0.17969358,-0.053809494,0.11457907,-0.15256442,-0.29191667,-0.13882166,-0.08401326,0.021442115,-0.103907466,0.23176284,0.09436057,-0.08632791,0.18297155,-0.28896162,0.13999675,-0.02081337,0.073185936,0.2098879,-0.045685142,0.25732687,-0.054709047,-0.013489288,0.2217462,0.13146412,0.22556758,0.02864568,-0.016315568,-0.3429201,0.22791114,-0.054778524,-0.095406696,0.11105778,-0.037212577,0.17814879,-0.4094743,-0.23356168,0.26230294,-0.19842826,0.18612987,0.049773447,-0.090996355,-0.15682271,-0.12313299,0.1683383,-0.1767821,-0.056612123,0.41158876,-0.06263761,0.15833542,-0.010971849,0.22676131,0.048829168,-0.043737166,-0.12045257
0.26245296,0.30704144,0.39360133,0.04620358,0.5105155,0.044237267,0.20277017,-0.043228183,0.5808874,0.19855736,0.027247583,-0.3134218,-0.08000416,0.2767557,0.2497802,0.24957353,-0.237342,0.14193028,0.06390527,-0.22216505,0.33279282,0.22010492,0.01996295,0.23949103,-0.32951605,-0.002408132,0.05855782,-0.25649968,-0.08169638,0.07850367,-0.27492633,0.2657676,0.2195027,-0.33120778,-0.1846522,-0.28392178,-0.061206814,-0.11456082,-0.028181702,-0.19426896,-0.03948396,-0.0944874,-0.24044351,0.009062712,0.30714884,-0.26563367,-0.18534206,-0.1288191,-0.16419967,0.01639467,-0.25813648,-0.023325756,-0.19038028,0.039404456,-0.057678908,0.39229167,-0.1470446,0.00014908612,0.14179629,0.14158165,-0.13021299,0.012180562,0.28496805,-0.0716719,-0.30861014,0.04290588,0.0688319,-0.1507979,0.17900074,0.13248776,-0.038652617,0.06487092,-0.06485411,-0.19622175,0.48889375,-0.019263307,-0.3197491,-5.08974e-05,0.046456587,0.16488057,-0.267392,-0.12891085,0.3082412,0.07578513,0.24393706,-1.2882054e-05,0.2647247,0.034927398,-0.08254636,0.2290331,-0.17144053,-0.2736553,0.1306132,-0.112128645,0.3814839,-0.15098675,0.15816481,-0.24031438,-0.07129192,0.4948717
0.086014785,0.20926178,0.16468643,-0.12728909,0.19613124,-0.16066499,0.32302555,-0.047872983,0.33241966,0.108998455,-0.01731337,-0.34201792,-0.086582296,0.0613922,0.17749397,0.11148744,-0.106836475,0.20058775,-0.034470916,-0.14197607,0.09558203,0.2470202,0.15308703,0.117678694,-0.192768,0.084563725,-0.14417155,-0.39136797,-0.25008065,-0.03545046,-0.0561778,0.21454872,0.3408337,-0.32543167,-0.10451715,-0.22030835,-0.061257355,-0.01842084,-0.069527335,-0.16085438,0.20464015,-0.024104936,-0.19610734,0.04640569,0.18959074,-0.20338048,-0.22155449,0.028150635,0.073262274,0.078624114,-0.35786313,-0.07326894,-0.16244407,0.0489662,0.050661508,0.30812734,-0.04925126,0.029535845,0.09509369,-0.031367633,0.08642519,-0.050554726,0.22495513,0.05996916,-0.07077317,0.13436213,0.16738261,-0.21580052,0.19417803,0.27976343,0.0070780367,-0.066084184,-0.003793428,-0.1848428,0.2970183,-0.17489626,-0.13823083,0.12350126,0.10236935,0.17411801,-0.31897837,-0.15958698,0.33678338,-0.043518133,0.2546153,0.13106278,-0.12547658,0.013742917,-0.1258549,0.09459863,-0.21434498,-0.19871834,0.3174532,-0.006404967,0.2883928,0.060335904,0.22521731,-0.13506167,0.04698234,-0.049188375
0.23920342,0.21273653,0.14848386,-0.07938724,0.26117152,-0.1578285,0.16582331,-0.0011804333,0.41261575,-0.08750732,0.14202759,-0.2949199,-0.25927523,0.080079384,0.19744085,0.19098116,-0.062088862,0.260985,0.021430213,-0.086449035,-0.014396908,0.21863547,0.1310458,0.08880867,-0.07349001,0.12089018,-0.10000895,-0.33402523,-0.25515914,0.03606051,-0.14727664,0.1842952,0.27844754,-0.31663176,-0.15860836,-0.2081433,-0.1394491,0.040619116,-0.03676891,-0.17865942,0.2495024,-0.10537927,-0.20140354,0.22857223,0.19548419,-0.08049248,-0.26883486,0.03339243,0.04604127,-0.08724853,-0.39067224,-0.023211587,-0.07132213,0.27004334,-0.051889997,0.35563904,-0.0443384,-0.07535054,0.196134,-0.11913285,0.13580696,-0.049689826,0.20263061,0.12816592,-0.05810674,0.117967956,0.120965324,-0.18622433,0.22215319,0.1347424,-0.02455448,0.13841957,0.062845044,-0.09938462,0.3186521,0.008136309,-0.107391745,0.1062033,-0.07272299,0.22053143,-0.36437374,-0.20855275,0.27523077,-0.039922178,0.4544151,0.15065466,-0.09679472,0.03166984,-0.08767824,0.1166203,-0.1911618,-0.03080761,0.35726458,-0.027503263,0.46047184,0.066673234,0.17408833,-0.06900696,0.11814925,-0.0071931067
0.12134201,0.12530512,0.16930628,0.042332347,0.41351795,-0.20436077,0.3894868,0.10260165,0.38538182,0.029560765,-0.023033192,-0.40735474,-0.29828754,0.12951992,0.23875518,0.077914335,-0.135966,0.12852173,0.15587702,0.06782183,0.06689914,0.16161631,0.0028630446,0.10538865,-0.3567511,0.15970507,0.0036905755,-0.14031719,-0.27519092,0.18895178,-0.046905342,0.15529259,0.25355616,-0.42268375,-0.25365946,-0.11806557,-0.0789853,0.05782656,0.14609252,-0.3406234,0.1885856,-0.14148754,-0.20160042,0.23133703,0.1422353,-0.025331885,-0.27357236,0.124661684,-0.016234482,0.1765161,-0.2964647,-0.08797141,-0.020807127,0.23790334,-0.06688527,0.30177376,-0.30999678,-0.013885197,0.1960715,-0.15298338,0.21287201,-0.07733265,0.46792516,0.12883903,-0.32686147,0.2099394,0.2615555,-0.10234064,0.2529168,0.2466702,0.12214153,0.10154376,0.08000129,-0.33485413,0.38462016,-0.28392082,0.018548405,0.17928647,-0.04771644,0.12269352,-0.25854054,0.12996264,0.305737,-0.071262985,0.31483606,0.05264915,-0.052882012,0.023935998,-0.16614588,0.07234469,-0.33637813,-0.28876352,0.3247354,-0.37127593,0.57599556,0.13583757,0.15061273,-0.1973138,0.08443794,-0.0632041
0.032960124,0.10852968,0.17852329,-0.021690434,0.22671281,0.015054529,0.24276109,-0.26004887,0.3423152,0.015567076,0.050202105,-0.2093062,-0.24676974,0.049289405,0.40841416,0.08062837,-0.19265442,0.23533411,0.034768965,-0.05641627,-0.022425465,0.33440408,0.07913063,0.009499341,-0.34005865,0.027296769,0.026783668,-0.039976534,0.094101645,0.011200167,-0.016070511,0.35476232,0.24477696,-0.26809323,0.026224663,-0.06929128,-0.15176179,0.13768621,-0.18068068,-0.25264356,0.20438074,-0.1003261,-0.55081505,0.069183476,0.1724981,-0.04500917,-0.26789346,0.14685999,-0.089730345,0.12274361,-0.46814704,0.009340086,-0.04260404,0.1427959,-0.04804902,0.4125826,0.15561678,0.13690914,-0.018418662,0.07667934,-0.13499193,-0.22319736,0.08890319,0.15402888,-0.25809446,0.16000971,0.0012021264,-0.11551642,0.26126122,0.33630225,0.14206043,0.12616926,-0.20251904,-0.11768182,0.3618407,-0.1427982,-0.35690093,-0.0003442938,-0.0923537,0.23929119,-0.3521047,-0.108859204,0.23916931,-0.16348554,0.42135265,0.19338799,-0.1213158,0.12682283,-0.09832425,0.3532369,-0.18570489,-0.20080018,0.29169965,0.036931027,0.3641573,0.1819535,0.20449941,-0.0036816944,-0.0014120335,-0.04650544
0.2333462,0.23401463,0.19587675,-0.030754268,0.32721943,-0.16236193,0.3618582,-0.014079794,0.30192238,0.17542553,-0.19496378,-0.45560265,-0.027400114,0.100803606,0.27636132,0.112623446,-0.44660038,0.14899063,0.1731067,-0.24367177,0.34608164,0.1120123,-0.088773236,0.24671662,-0.09492798,-0.009206414,-0.07536179,-0.4409904,-0.14799142,-0.23772585,-0.30668023,0.3466937,0.31740817,-0.17547339,-0.14026472,-0.40380254,-0.074132755,-0.21273902,-0.040543713,-0.2063286,0.28339684,-0.1799942,-0.41742238,-0.218644,0.28971598,-0.3113425,0.08848673,0.25399286,-0.3214442,0.16299175,-0.3196714,-0.16781066,-0.17713079,-0.06708063,0.14895183,0.28292838,-0.03072831,0.11319437,0.011851184,0.19576475,0.07092241,0.0094306655,0.0038016764,0.12277337,-0.20109716,0.05805345,-0.062105805,0.019797914,-0.047333106,0.5127254,0.103917904,0.100433335,-0.19618991,-0.1308696,0.19273154,-0.13780692,-0.17417827,0.116485745,0.21565518,0.14530209,-0.48696163,-0.15600371,0.35782242,-0.20936653,0.23927695,0.103625186,-0.12847115,0.10284817,0.014635848,0.054142095,-0.19397855,-0.4481516,0.44717306,-0.15994595,0.51232404,0.1929418,0.23709399,0.06297887,0.02688194,0.06494541
0.07292824,0.22008424,0.1800174,-0.053618852,0.32394755,-0.1936177,0.31590864,-0.047390338,0.3076542,0.13298957,0.046353277,-0.21411622,-0.18257248,0.1857042,0.19921494,0.27079937,0.022813428,0.13807435,0.047918532,0.036212683,0.15647997,0.1292127,0.1458552,0.17117673,-0.19566989,0.07980611,-0.16652977,-0.23309839,-0.26122108,-0.031139636,-0.09528661,0.06527779,0.21376768,-0.33914497,-0.14113343,-0.33493292,-0.26393664,0.09258838,0.074703105,-0.10438594,0.02319779,-0.1317333,-0.18810742,0.09814282,0.3466316,-0.1702665,-0.19803692,0.07690221,0.013192885,0.0027881393,-0.46278712,-0.06085345,-0.26706877,0.17402385,-0.023727791,0.3684282,-0.09394937,0.022360196,0.06872088,-0.08324534,0.09649514,-0.024756018,0.009866634,0.13447508,-0.027115492,0.04215926,-0.049254227,-0.14544412,0.2253186,0.22159782,0.23381527,0.046316456,0.0043607284,-0.24101067,0.4263984,-0.04335683,-0.26301518,0.11384648,0.040346906,0.30945492,-0.3851428,-0.09213216,0.27923384,-0.19051178,0.30470014,0.15708165,-0.043110557,-0.05293049,-0.16752765,0.23602292,-0.24342242,-0.16129078,0.37112582,-0.084054485,0.35670736,0.11536461,0.3001815,-0.027177064,0.03645502,-0.0019608666
-0.028246246,0.33445057,0.08947845,-0.03530279,0.1480874,-0.03775492,0.20443282,-0.06304523,0.40389347,0.18869862,0.124178775,-0.26203305,-0.066718414,0.1391441,0.23161282,0.14195175,-0.054573473,0.04492902,0.12251258,0.05948017,0.030498564,0.23021339,0.21984138,0.05205266,-0.19569561,0.051176906,-0.14458334,-0.36817476,-0.22620979,0.022772409,-0.17114179,0.28016183,0.21410027,-0.16178101,-0.16903406,-0.16957507,-0.15809011,0.11888217,-0.03971072,-0.14296444,-0.0038389673,-0.0036098098,-0.22469036,0.05989394,0.25706527,-0.10000818,-0.19299608,-0.1047869,0.0712941,-0.032541756,-0.32933328,0.086178556,-0.043664854,0.19537242,0.077594444,0.32282716,-0.07886583,-0.047590673,0.15077923,-0.01966255,0.09329244,-0.08303889,0.147101,0.18293351,-0.1386475,0.13432135,-0.06597552,-0.21229361,0.22239065,0.24921605,0.15883838,-0.009455136,-0.09398385,-0.3190552,0.40819132,-0.12470685,-0.20191091,0.13052517,0.12588981,0.0807165,-0.3235056,-0.08065183,0.3066405,-0.0061208527,0.34686705,0.23942892,-0.15961577,0.05858469,0.0021243966,0.12965652,-0.3174102,-0.18792799,0.31015393,1.7393093e-05,0.29743254,-0.04380359,0.19924758,0.042323835,-0.038775317,0.030750312
0.17256875,0.15501973,0.12050879,-0.106590346,0.2001773,-0.19583209,0.32063165,0.16506204,0.29383254,0.070839204,0.015443107,-0.38359332,-0.16395131,0.13121288,0.15396002,0.16573958,-0.0091549475,0.309634,0.05760484,0.021257004,0.15904124,0.18455566,0.0373675,0.016428536,-0.29598108,0.12859042,-0.12947229,-0.17458822,-0.10239464,0.028467232,-0.0810797,0.21936394,0.24658425,-0.39063314,-0.20973192,-0.25342897,-0.10128332,-0.047628254,-0.008826309,-0.29651657,0.14762576,-0.047583777,-0.2095405,0.15401296,0.25918716,-0.2144688,-0.29737478,0.077020325,-0.02628429,0.13071588,-0.44048828,-0.0813787,-0.07725243,0.20261288,0.00884745,0.18327992,-0.16182597,-0.008148374,0.0846373,-0.08717477,0.09167304,-0.05480848,0.282489,-0.011999699,-0.19065903,0.098556384,0.07807297,-0.08489733,0.13400711,0.10904671,0.12372372,0.008853271,-0.061738618,-0.32743946,0.39862323,-0.19548647,-0.22857928,0.12827586,0.013812326,0.21942659,-0.37897375,-0.11911366,0.22055589,-0.13181622,0.31926903,0.15972313,-0.14499894,-0.14428684,-0.047673523,0.12814334,-0.18793464,-0.05028665,0.18387507,-0.16916199,0.39322177,0.084278226,0.27460238,-0.20591311,0.05268156,-0.024389187
