0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
-0.35563168,-0.071918204,0.029209172,-0.052849215,0.22218642,-0.0051518185,-0.016928341,-0.11282964,-0.09415815,0.05170021,0.08668442,0.0037378273,-0.1683971,-0.0010204134,-0.05645297,-0.10170064,0.11106268,0.00039477737,0.0075001167,-0.073249094,0.001462872,-0.21658675,0.036177702,-0.25088724,0.031118277,-0.13589428,0.049292326,-0.05491234,0.04071715,0.09163842,0.20926489,-0.0765608,-0.012073887,0.08381202,-0.2117524,0.017557574,-0.12649083,-0.09097578,-0.12864366,-0.21372972,0.041012276,0.053404503,-0.08153331,0.013022347,-0.07338459,-0.054016646,-0.11035644,-0.11763512,-0.16737361,-0.16771081,-0.12349249,-0.09878502,0.20863663,-0.04883974,-0.0994939,-0.04569801,0.040025614,0.05628707,0.17203854,0.10446628,0.06163645,-0.1848897,-0.027580353,0.10851085,-0.15643708,0.09833617,-0.17054965,0.16848408,0.0006770526,0.09440224,-0.008397465,0.015282103,-0.08484958,-0.05128208,-0.0077266064,0.018351257,0.012197803,-0.008698498,0.07304279,0.06465747,0.15538514,-0.10561905,0.057599097,-0.15549867,-0.09275227,0.12748088,0.08941562,-0.11820745,0.09501604,0.14736153,0.2307686,0.043200023,-0.063702144,0.042003218,0.25194684,-0.19366957,-0.10634946,0.02540121,0.11910034,-0.011980442
-0.32468575,-0.06527471,0.026230412,-0.047318053,0.20218487,-0.0042680954,-0.017026857,-0.101205364,-0.08540517,0.04599756,0.07941594,0.00059207686,-0.15240102,-4.5152556e-05,-0.052420773,-0.093498796,0.102639936,0.0003954341,0.0066014864,-0.068434134,0.0032880385,-0.19995575,0.032822546,-0.22874841,0.028538717,-0.12696724,0.04485362,-0.051948898,0.03813935,0.0836392,0.19133133,-0.07101278,-0.010445481,0.076883726,-0.19511306,0.015366424,-0.117731735,-0.08076827,-0.11550578,-0.19847313,0.03561806,0.04689259,-0.0733579,0.0122620985,-0.064946994,-0.05122807,-0.100973606,-0.10871266,-0.15256198,-0.15384416,-0.11235057,-0.08933018,0.19087657,-0.045518428,-0.09115711,-0.041286416,0.03502361,0.052204296,0.15713543,0.097321875,0.058801696,-0.17202723,-0.025500791,0.100315124,-0.14230332,0.08986932,-0.1555619,0.15524642,0.0023720912,0.08692422,-0.004881929,0.01451086,-0.076993935,-0.047892082,-0.007749225,0.019359643,0.009528185,-0.007912249,0.068024814,0.05982555,0.14296584,-0.10022532,0.050342996,-0.14275521,-0.08620654,0.11741761,0.08032714,-0.1088672,0.08636615,0.13394415,0.21260715,0.04001346,-0.05664313,0.038099024,0.2284189,-0.17972356,-0.09777012,0.024660086,0.11059478,-0.010818212
-0.34814426,-0.069154434,0.028706627,-0.051395405,0.2191618,-0.004866442,-0.018094486,-0.1120162,-0.090990804,0.051979806,0.08499201,0.0018362025,-0.16354026,-0.0013651218,-0.057649456,-0.09953555,0.11138463,0.0005689296,0.0051333746,-0.07156276,0.0018024618,-0.21040615,0.03440184,-0.24483845,0.031307574,-0.13434882,0.047402203,-0.05565738,0.03916468,0.091124415,0.20496055,-0.07390126,-0.010631329,0.08456848,-0.20984803,0.015964959,-0.12561639,-0.088284664,-0.12597875,-0.21272144,0.03874753,0.051570714,-0.08207728,0.013207476,-0.07167192,-0.05516083,-0.10930525,-0.11642856,-0.16469316,-0.1653153,-0.12145974,-0.09547037,0.2035412,-0.047472782,-0.097943425,-0.044549815,0.037646215,0.055883814,0.16911317,0.102368616,0.060487453,-0.18368782,-0.025893597,0.107623324,-0.15288727,0.096560046,-0.1696277,0.16743414,0.0011404984,0.0932523,-0.007447029,0.015479454,-0.08218348,-0.051317118,-0.008444336,0.020031359,0.012901036,-0.007651136,0.070561685,0.06431781,0.15403475,-0.10574894,0.05524441,-0.15539964,-0.09192981,0.124112226,0.08582939,-0.115073815,0.09440166,0.14475234,0.22715247,0.04266568,-0.061622966,0.04072935,0.24682783,-0.1908919,-0.10294924,0.025747536,0.11845614,-0.011717944
-0.34934413,-0.07186135,0.028061016,-0.05098797,0.21439184,-0.005772827,-0.013574601,-0.112406604,-0.09204,0.05263566,0.08687394,0.003320799,-0.16523978,0.0007575453,-0.056479197,-0.10206652,0.114159554,0.0036315562,0.00664168,-0.07218159,-0.00033779317,-0.21270902,0.03374503,-0.24366836,0.029447928,-0.1350073,0.04853412,-0.056100022,0.04318914,0.09120798,0.2023977,-0.07472603,-0.010109986,0.08075154,-0.20699148,0.02084743,-0.12325141,-0.08892896,-0.12669748,-0.21014757,0.04021353,0.048879594,-0.079471715,0.012174076,-0.07054499,-0.05152097,-0.11055984,-0.1155084,-0.16104163,-0.16240937,-0.11955329,-0.098964006,0.20483248,-0.045669626,-0.099650025,-0.042508993,0.038098983,0.05748042,0.171606,0.10591786,0.058590252,-0.18011315,-0.024575934,0.10830572,-0.15210624,0.096004486,-0.16834687,0.16959532,0.0014309402,0.09063389,-0.0076892837,0.012975902,-0.08385687,-0.051056053,-0.0061958036,0.017040038,0.0109036295,-0.007414336,0.07254464,0.06693721,0.14826241,-0.103920676,0.054294184,-0.15402992,-0.091181844,0.12377167,0.08651504,-0.11741967,0.089971125,0.1465026,0.22882079,0.043415327,-0.06283772,0.03789847,0.24386525,-0.19320452,-0.10016281,0.025566211,0.11997604,-0.011019501
-0.28431568,-0.05854867,0.024578506,-0.04218966,0.17791374,-0.0038836354,-0.0120584825,-0.09224683,-0.07548258,0.040238064,0.07227306,0.00011959049,-0.13336797,-0.0011968595,-0.046266276,-0.08357543,0.092718504,0.002651479,0.0048601883,-0.059476417,-0.00062604796,-0.1740901,0.029731719,-0.20278169,0.021451173,-0.11153999,0.03688641,-0.0449983,0.03311236,0.073147684,0.1684348,-0.061197996,-0.007832132,0.06680984,-0.17117853,0.014325537,-0.1011529,-0.075843714,-0.10291618,-0.17428213,0.031479884,0.042245943,-0.06715327,0.008706274,-0.059545506,-0.04515333,-0.08793052,-0.09422612,-0.1332794,-0.13675588,-0.100554824,-0.081571944,0.16660102,-0.040262826,-0.08097775,-0.039106783,0.03383254,0.04595225,0.13982335,0.0867463,0.051686034,-0.15146531,-0.023426699,0.08983306,-0.12844057,0.079243496,-0.14042984,0.13761741,0.0036206592,0.07707804,-0.0065920143,0.010010198,-0.06798746,-0.042177487,-0.007830822,0.016964177,0.010839123,-0.0053027994,0.0577447,0.054603696,0.12270687,-0.0869597,0.04414785,-0.1274454,-0.075183876,0.10217288,0.07492458,-0.094314516,0.07873005,0.11850502,0.1855761,0.035700392,-0.05104367,0.03114597,0.2009002,-0.15924314,-0.08511553,0.019271802,0.09832084,-0.008212589
-0.31368443,-0.06335617,0.025536278,-0.04683597,0.19765456,-0.0038161576,-0.01601888,-0.09979362,-0.08274688,0.046966538,0.077276535,0.00043579223,-0.1492353,-0.000116738,-0.051087257,-0.08998378,0.09981454,0.0010945325,0.0065293666,-0.0655113,-0.00011891033,-0.19132876,0.03197194,-0.22248553,0.026761696,-0.11998224,0.04225102,-0.051517412,0.035947707,0.07977183,0.18649256,-0.067316554,-0.010429811,0.07232209,-0.18950836,0.015214473,-0.113636725,-0.08090744,-0.1120997,-0.1905951,0.036586057,0.046174612,-0.07149756,0.010752842,-0.06501318,-0.0504611,-0.099108614,-0.105566375,-0.14589563,-0.14931397,-0.109967016,-0.08758634,0.1829486,-0.04165553,-0.088757835,-0.04078816,0.034606043,0.05036519,0.1524417,0.09312818,0.05496001,-0.16364428,-0.021966366,0.097207665,-0.1359372,0.08755209,-0.15220347,0.14958055,0.00083536515,0.082743615,-0.0052443915,0.012026732,-0.07298288,-0.04679622,-0.007867296,0.01605887,0.011967373,-0.0077393614,0.064307414,0.058066607,0.13925637,-0.09528795,0.049465,-0.13953276,-0.08291098,0.11377566,0.07939223,-0.105829805,0.08586954,0.12908895,0.20580353,0.037171923,-0.054995477,0.037408587,0.22058083,-0.17237484,-0.09333545,0.021857025,0.105640166,-0.011560607
-0.34686342,-0.07037311,0.028219901,-0.051608574,0.21797039,-0.004807668,-0.014942399,-0.10845525,-0.092603795,0.052592114,0.085058056,0.0022561268,-0.16376446,0.00025360778,-0.05650923,-0.09889369,0.10802141,-0.0012571794,0.0069364053,-0.07192647,0.0003331775,-0.20949683,0.034657117,-0.2430778,0.030243946,-0.1312768,0.04666766,-0.05358175,0.040150434,0.08726183,0.20333108,-0.07497186,-0.009414796,0.08411681,-0.2072077,0.01684098,-0.12470219,-0.08970031,-0.12393687,-0.20937766,0.039964113,0.05107204,-0.07916856,0.01249008,-0.07094805,-0.052854944,-0.108092435,-0.11479247,-0.16238199,-0.16308203,-0.11896238,-0.097621374,0.20242319,-0.048465684,-0.096834324,-0.04483554,0.03786811,0.056236688,0.16822234,0.102906324,0.061011557,-0.18014055,-0.026968824,0.10510535,-0.15133874,0.09565722,-0.16640711,0.1665328,0.00028589254,0.0916604,-0.0078544235,0.014462173,-0.082032144,-0.050936904,-0.0050919484,0.019093763,0.012242731,-0.0068697627,0.070017345,0.06409183,0.1525166,-0.10477293,0.053612925,-0.15171705,-0.090664536,0.12374976,0.088164695,-0.1135639,0.092702694,0.14366232,0.22385201,0.04252651,-0.059545647,0.039685715,0.24438271,-0.18873523,-0.10415988,0.023994898,0.116283394,-0.013254855
-0.2679088,-0.054038964,0.01906481,-0.038942333,0.17183512,-0.0010452695,-0.01116855,-0.0846447,-0.06991579,0.041001923,0.06643422,-0.0010026649,-0.124542676,0.0017717027,-0.045165107,-0.07898831,0.08355828,-0.0010086675,0.0026329642,-0.05611526,-0.00020375215,-0.16655307,0.024979543,-0.18988785,0.022383144,-0.10090445,0.03714081,-0.04157831,0.029467946,0.072099596,0.1574255,-0.05941494,-0.010216722,0.06769112,-0.16028813,0.015723769,-0.0955535,-0.0689438,-0.10102701,-0.16474822,0.03204088,0.038129345,-0.06252504,0.0072299256,-0.057655565,-0.04219226,-0.08593696,-0.09071119,-0.12855652,-0.12880823,-0.09632546,-0.074210756,0.15805785,-0.033672314,-0.075967886,-0.035664998,0.026034307,0.04495708,0.13262412,0.07733033,0.04347659,-0.14308128,-0.020208955,0.08552805,-0.11563357,0.07477601,-0.12909892,0.12996438,-0.00014801126,0.07109546,-0.004843089,0.011352934,-0.06498425,-0.04046647,-0.0077494294,0.018365705,0.012076452,-0.0031185183,0.05723524,0.05128958,0.116328895,-0.08016819,0.040547095,-0.11815957,-0.070358075,0.09499288,0.06888939,-0.088493966,0.076090194,0.11024008,0.17274132,0.030923048,-0.04604578,0.028623987,0.18811274,-0.15138462,-0.081715405,0.022929933,0.09381344,-0.013109455
-0.41409105,-0.08341389,0.03667274,-0.06139284,0.25840038,-0.0026677859,-0.019152848,-0.13458627,-0.11304458,0.06109213,0.10173071,0.004349039,-0.19761884,-0.00047796985,-0.06661649,-0.11901293,0.13064875,0.000827983,0.010659889,-0.0856327,0.0019549278,-0.25101778,0.04135372,-0.29211542,0.03819308,-0.16128084,0.05594671,-0.06589515,0.046388492,0.10896158,0.24216978,-0.08871004,-0.013996119,0.098339,-0.25124353,0.01903561,-0.14973307,-0.10937427,-0.14993362,-0.24934103,0.04590427,0.06468702,-0.09618373,0.015674256,-0.086423315,-0.068241976,-0.13132098,-0.13409466,-0.19261183,-0.19741784,-0.1441892,-0.11430458,0.24305737,-0.0558296,-0.11474199,-0.051979728,0.046680026,0.06782371,0.19721077,0.123439044,0.06922901,-0.21998766,-0.030746995,0.12354502,-0.17891271,0.11676532,-0.19949657,0.20202596,0.002357581,0.10734035,-0.008312442,0.016186982,-0.097454615,-0.06124179,-0.011400897,0.02388626,0.012037523,-0.013458871,0.083793126,0.07537179,0.18419054,-0.12560531,0.0657597,-0.18185948,-0.10941931,0.1469648,0.10682057,-0.13535665,0.109372966,0.1679607,0.26884377,0.04902866,-0.07164092,0.045828942,0.28908744,-0.22773828,-0.12113965,0.03216452,0.14177491,-0.017124837
-0.37283617,-0.07443386,0.032068565,-0.061776098,0.23931485,-0.0023668124,-0.018010523,-0.1224698,-0.110035986,0.056340165,0.093365185,0.0016046386,-0.18285474,0.0018063614,-0.058490198,-0.10752605,0.12242057,0.00032834333,0.012327666,-0.080779545,-0.002816235,-0.22589497,0.03778111,-0.26785365,0.03292348,-0.14590314,0.05030862,-0.06123233,0.04551163,0.09908682,0.22544973,-0.0787405,-0.020062825,0.08465479,-0.22796571,0.018147651,-0.13697632,-0.09479054,-0.13287404,-0.23028708,0.0434772,0.060056403,-0.08380061,0.011665878,-0.07598259,-0.06463051,-0.11663762,-0.12211284,-0.1728817,-0.17463645,-0.13296033,-0.109186344,0.2167192,-0.047002193,-0.107857004,-0.04916292,0.03973578,0.06044469,0.18013242,0.10869867,0.06620195,-0.1988475,-0.024495287,0.114335194,-0.16257295,0.11369733,-0.17804232,0.17559078,-0.0013152653,0.09815718,-0.004240359,0.010812448,-0.0855884,-0.054344695,-0.011977485,0.01788784,0.013747996,-0.010048408,0.07543586,0.0630894,0.16640177,-0.11632713,0.059601195,-0.16373514,-0.10148972,0.13982332,0.0988921,-0.13060339,0.103804074,0.15499657,0.2456229,0.043578766,-0.064911544,0.043934084,0.26050276,-0.21231204,-0.11301569,0.022969326,0.12597887,-0.016368054
