,text
228,"Lmao my dad quarantined himself when I was 8, its been 14 years since I last saw him, how did he know coronavirus would happen?!?!?!?!?! #CODVID19 #coronapocolypse #coronavirus"
229,"So we don't forget, during the #Coronavirus trump failed when others led. #FuckTrump https://t.co/wHRTOLWwu5"
230,"@JoeBiden just announced his socialist plan which is that taxpayers will cover the #CoronavirusOutbreak bills!!! So we must have a permanent plan like #MedicareForAll and not to wait for crises to make a plan

#coronavirus #COVID19 #DemocraticDebate"
231,What consequences should China pay for the #coronavirus? Why in the world would you ask that? #DemocraticDebate
232,"As our nation continues to combat the #Coronavirus, we must all take steps to protect ourselves and others. Please refer to the guidance provided by local, state, and federal officials. You can find the latest updates at https://t.co/hIzu6F3S7H
and https://t.co/QTRlCCluWf."
233,Due to toilet paper sales..it's for certain America under Trump has the cleanest booties ever in history. A new world record..🧐😊✌️#coronavirus #jokes #virus #america #USA
234,"@GaryLineker I have guidance. It comes from 60+ years of panic and scare stories. 

I don’t need someone else to tell me how to deal with this overblown flu #coronavirus 

Grow up."
235,Grade 1 adding their own sounds to the story “Little Indian Boy”. Connecting the actions in a story to different sounds they can create. Excited for the level of creativity this gives. #pypchat #music #onlinelearning #elearning #coronavirus https://t.co/RlsyMPT55k
236,"#Cornonacrisis #Demdebate quick takeaways so far: 1. both in statesman mode 2. @JoeBiden deflects @BernieSanders  using crisis to reinforce his sustained ""medicare for all"" push; Said save that for another day 'cause we are at ""war"" with #coronavirus.."
237,".@JoeBiden so are you going to pay for my health insurance for the rest of my life if I catch #COVID19 #coronavirus because the virus may cause permanent lung, liver, and heart damage. This is why we need #M4All #Medicare4All #M4A 

#DemDebate #DemocraticDebate @SenSanders"
238,"yes a pandemic is different from an epidemic learn your public health basics @JoeBiden. @BernieSanders knows that the IMMEDIATE NEEDS of public health didn't just appear because of #coronavirus, we need #MedicareforALL #DemDebate"
239,"Another Northamptonshire coronavirus case confirmed #Northants #Health #CoronaVirus #COVID19 #StaySafe 

https://t.co/3IPrlwNUr3"
240,Great to help those with mortgages but what about renters? @CNN #DemDebate2020 #DemDebate #coronavirus #beinthistogether #SupportEachOther
241,@ScottWapnerCNBC I don’t think it works that way. Work from home. America gets the job done ✅ #coronavirus #stockmarket
242,I’m starting to think that the world is more of a Milky Way kind of person. It’s not working. #snickers #coronavirus #COVIDー19 #coronapocolypse #StayTheFHome
243,"Biden understands the nitty gritty for how to respond-- the micro and the macro. Bernie only talks about M4A, that DOESN'T EVEN EXIST 

#coronavirus
#DemocraticDebate"
244,"#Venezuela puts seven states, including Caracas, in #CoronaVirus quarantine https://t.co/XyjJmNqITm"
245,Biden wants to spend more and more money to deal with the #coronavirus. I need Rand Paul to jump on stage and as Biden which of his sacred cows do we get to cut back on to free up said money. #DemocraticDebate #DemDebate
246,"""We should be surging help to the people who are must vulnerable..."" says @JoeBiden about his plan for combatting the #coronavirus during #DemDebate. 

My follow-up question: How are incarcerated Americans included in that plan?"
247,"@sammurraytory 35 deaths so far and no leadership!you and your Tory pals are committing a Cull of UKs citizens by way of #coronavirus Eugenics.Sad your so blinded but then again your a brexiteer so probably don't give a flying fig about the elderly,the sick,the poor do ya xenophobe!"
248,"#OMFG #DemDebate
#DemocraticDebate 
#Coronavirus 
#CNNDebate #californiacoronavirus #Newsom 
FASCINATING- BIDEN is presidential and CALM and Logical

Bernie is back to his saving the prisoners while people can't buy more toilet paper https://t.co/hyYRaaU1Oq"
249,"⁦@SenateSAA⁩ ⁦@SenateGOP⁩ ⁦@senatemajldr⁩ - ⁦⁦@CDCgov⁩ #coronavirus guidelines now call for limiting events to less than 50 people &amp; virtual presence. You must stop public in gallery,  &amp; close to protect youe employees &amp; public!  https://t.co/dLfXS5LOwf"
250,Proof that we can fight this virus and flatten the curve. #COVIDー19 #coronavirus https://t.co/pvdwnJUfGt
251,Biden talk about healthcare and #coronavirus #COVIDー19  at the #DemDebate like https://t.co/7BaJZcP0Vj
252,"Me on day 2 of my 14 day quarantine 
#coronavirus https://t.co/pmOgoYZVc7"
253,Joe Biden wants y'all to go to Joe Biden dot com to see his plan to help Americans win the where against the #Coronavirus . #DemDebate  #DemocraticDebate
254,"OK...From the brilliant mind of AOC comes this...""If you are HEALTHY, you could be spreading COVID."" Does this make sense to anybody? #coronavirus #Dumb #Really #Shocking"
255,"@g_gosden @Raycspike Firstly, don't believe that in any way we have a surplus sitting in store rooms. It's difficult to find one even pre-#coronavirus.

Secondly, like all #NHS equipment you can bet a significant proportion of that 5,000 will be broken. Maybe most can be repaired. Not all."
256,Why are people still on the beaches in Florida? 😷🦠#coronapocolypse #coronavirus #BrowardCounty
257,"CLAIM: Gilead wants to keep their vaccine out of the hands of the poor. By Corona_Cantina 

#COVIDー19 #coronavirus 
https://t.co/WOTYgjgwns"
258,"Biden: Bernie's universal healthcare plan will do nothing to help with #coronavirus 

Also Biden: My plan to combat #COVIDー19 is temporary universal healthcare!

#DemDebate"
259,"The press, the fake news assholes, the ones that love to make shit up and cause panic! They should all be locked in a room and beat the hell out of! #FakeNews #coronavirus"
260,It’s a tough time to be an event planner... #COVIDー19 #coronavirus
261,"#TheGreatAwakening #Q #QAnon 
How #COVIDー19 &amp; 5G  are related? 
Which leader doesn't support smart health systems \ Smart cities [#AI over humans]?  
How 5G going to impact the #coronavirus in your body?"
262,Joe Biden just described the impending bump of the #coronavirus like a case of genial herpes.
263,FLU SHOT RELATED TO #CORONAVIRUS ? THE ELDERLY IN NURSING HOMES ARE MANDATED TO GET ONE AND STAFF IF THEY WANT FUNDING!!! https://t.co/wtcnOtW1D6
264,"@CNN The Parable of the Wise and Foolish Virgins. Matthew 25:1-13

Panicked Shoppers Empty Shelves as Coronavirus Anxiety Rises. One crowded store: There was no chicken available, nor garbanzo beans or chips. Another had no flu or cold medicines. #coronavirus #coronapocolypse https://t.co/SKp4QFYGCJ"
265,Trump Turns Dulles Airport Into #Coronavirus Petri Dish https://t.co/WJ5Dvtso1b via @bluevirginia
266,"Is there anything these morons do right.....I mean just one? 
#coronavirus @GOP 

https://t.co/cqUfNFpNFq"
267,"Re #CoronaVirus Biden being more pracital about how to deal with it now
Bernie more ideological, i'd choose Biden's plan #DemDebate"
268,"I have stage 4 cancer and my husband is also #immunocompromised
Please take care to reduce the spread of #CoronaVirus 
#HighRiskCovid19
#StayTheFHome #WashYourHands https://t.co/BH5bamGt0L"
269,Lockdown the Nation for 14 Days. #coronavirus
270,Biden really is excited about the Situation Room.  He keeps saying he would be sitting down in the Situation Room to solve the coronavirus pandemic.  #HaveAMeeting #CoronaVirus #MAGA
271,"Things the #coronavirus doesn’t care about:

- Your ignorance 
- Your bluster
- Your “resolve to beat this thing”
- Your social life
- Your politics 
- Really anything at all since, you know, it’s a VIRUS!

Be smart. Be safe."
272,This man is a threat to humanity!  He needs to stop. https://t.co/G4Fm1D9YRS #coronapocolypse #coronavirus #COVIDー19 #cdnpoli #CoronavirusOutbreak #CoronaVirusUpdates #donaldtrump
273,"Hey America..
#coronavirus
 #COVID19
#StayTheFHome https://t.co/1KKK28gDOx"
274,"Quarantined?  Not sure what to do? If you're a poetry (and/or humor) lover, spend some time here: https://t.co/LE2hchgAfK

This site will keep you busy for months! #poetry #NCTE #poems #poem #amreading #poetrylovers #PoemADay #haiku #coronapocolypse #coronavirus #Quarantine"
275,You can not lie to the American people - @BernieSanders on China’s role in the #coronavirus
276,"All remaining US presidential candidates from segment most vulnerable to #coronavirus. (70+)

Just a thought 💭 

#CNNSOTU  @JoeBiden @SenSanders @realDonaldTrump #ByeBye @PeteButtigieg https://t.co/92fXWE6ew3"
277,"Sanders on if China should face consequences for #coronavirus: ""You cannot lie about the severity of the crisis. This is not the time to be punishing people, now is the time to work with China and other countries around the world. #DemDebate"
278,"Trump BUSTED again!! @realDonaldTrump #Coronavirus 

https://t.co/W7ubdIm5w4"
279,"C’mon everyone! Sing it with me! 🎶𝐸𝑉𝐸𝑅𝑌 𝑇𝐻𝐼𝑁𝐺 𝐼𝑆 𝐶𝐴𝑁𝐶𝐸𝐿𝐿𝐸𝐷... 🎶 You’re working on a version of this, right @thelonelyisland? It would be a big hit! A “Platinum Pandemic” if you will! #pandemicsoundtrack #nycschools #legomovie #coronavirus #coronapocolypse https://t.co/H9uUN5jK7D"
280,"So, I'm not sure:
Has Joe Biden mentioned that he's been in the Situation Room?
#coronapocolypse #coronavirus #COVIDー19 #DemocraticDebate"
281,Interesting  thread👇🏻 No idea if accurate but that’s true of many things these days.....🤷‍♀️ #coronavirus  #COVID19 https://t.co/zxKTLbo6Id
282,"Isis issues coronavirus travel advice: terrorists should avoid Europe

We are all in this together. #COVID19
#coronavirus"
283,"It’s not just Trump, though he’s made things much worse. Throughout its history, the US has deluded itself into thinking it’s special and that it’s always the hero. Those illusions are about to be shattered.

#coronavirus #COVID19 #pandemic 

https://t.co/ldnVbBgZRS"
284,".@CDCgov @VP @realDonaldTrump where are the 4 million #coronavirus tests we were told would be available ""by the end of the week""?"
285,"Biden doesn’t seem to understand the uniqueness and seriousness of the #coronavirus pandemic, repeatedly comparing it to the Ebola outbreak(4 cases in US). 

Bernie does understand the serious and wide ranging impacts this pandemic causes. That much is clear. #DemDebate"
286,"Ohio to shut down all restaurants and bars starting at 9 pm. Take out will be available for most. Please try to support your local businesses. 
#Ohio #ShutItDown #coronavirus"
287,Wow. @DanaBashCNN just said #coronavirus started in China. Isn’t that racist?
288,"#JoeBiden and #BernieSanders talking about using the military to help fight the #coronavirus .

Good thing #Trump replenished the Military Budget that the Democrats eliminated.

#DemocraticDebate #DemDebate"
289,"Just so we are clear in tracking the other disease spreading with #coronavirus is #dumbfuckery is @SheriffClarke who is advising people ignore government instructions.

Please be aware of the terminal disease #dumbfuckery and #FlattenTheCurve

https://t.co/2KeOc079Go"
290,"Are we about to enter a #SHTF situation?

#Coronavirus
#DemocraticDebate 
#DemDebate 
#StayTheFHome"
291,"Parents! The reason schools are closed is because we want to contain the spread of the virus. Having get togethers and sleep overs is a stupid idea. Please stop making things worse! 

#coronavirus #CancelEverything #StayHome #StayTheFHome #SocialDistancingNow #StopTheSpread"
292,He said it in his #CoronaVirus speech. https://t.co/WuhwrerSW2
293,Even the bread is not safe.#fairway #coronavirus #panicbuying https://t.co/jM7a49UQY3
294,"@maddow @MaddowBlog Have you seen this heart-rending account of front-line care of Covid19 patients at Seattle Metro? Please, please investigate and report. And thank you @scott_mintzer for being the voice of your exhausted and courageous colleague. #COVID2019 #coronavirus"
295,"#California   🔥👇👇👇🔥

Gov. Gavin Newsom  just declared that all persons, age 65 and older, are ORDERED to stay in their homes until further notice!

ALL PERSONS 65 &amp; OLDER

Will Nancy Pelosi &amp; Dianne Feinstein stay in their homes?

#Coronavirus #CcoronavirusUSA https://t.co/x9PohNivI0"
296,"Random Thought:
Did you Humans Start the #coronavirus to Achieve 
World Peace????
I need Answers!!
#coronapocolypse 
#COVIDー19 #CoronavirusOutbreak"
297,@ExpediaUK urgently need to speak to you and you are not answering your phones. Please can you contact me urgently. #sydney #virginaustralia #COVIDー19 #coronavirus #fco
298,@VoteMarsha @realDonaldTrump Start by NOT voting for the disgraceful #coronavirus permanent welfare bill!!
299,The Biden Administration would do as well fighting the #coronavirus as the Obama-Biden Administration did fighting #Isis
300,"I cheered at this. Damn right @BernieSanders! @realDonaldTrump needs to stfu already!
#DemDebate #coronapocolypse #StayTheFHome #COVIDー19 #coronavirus #SocialDistancingNow https://t.co/JqT09ZPaR3"
301,⁦@sfchronicle⁩ disappointed to see you haven’t yet removed the paywall for #coronavirus related news. Details regarding cases in my area should be free and public knowledge. https://t.co/tecxk88eFi
302,"It is #habbening Movie
#كورونا #coronavirus #TheStormHasArrived https://t.co/GQx64c41H1"
303,"@Worldometers is there REALLY 737,373 cases of #covid19 now? Not gonna lie, the Vatican City numbers are a little suspicious. :) Might want to check that out. You’re making me nervous. #coronavirus #coronacases #coronapocolypse https://t.co/ZlwVw1dSyy"
304,"THIS just in!!!!
#1 way to stop the spread of the Coco virus #coronavirus 
#coronapocolypse 
#CoronaVirusUpdates #COVIDー19 

#laughteristhebestmedicine 😘 https://t.co/zNsPI0mU2I"
305,"So... countries with high boarder security have low cases of #coronavirus 

I think there’s a connection there.... I just can’t put my figure on it... what do you think @AOC and @SenSanders. 

What about you president @realDonaldTrump? Can you see a connection that I can’t. https://t.co/HAUJ7jPFib"
306,"SIGN @MOMSRISING'S LETTER to your U.S. Senators urging them to take immediate action to pass legislation that protects our healthcare, nutrition, workforce, and economy during the #COVID19 pandemic. #coronavirus https://t.co/gzoZfgMgL4"
307,The status quo has been disrupted here in the US due to #coronavirus with most of the population being fucking pissed off angry maniacs! Anger and violence will only hurt you more. Steer clear of this. I'm getting off twitter. And I don't give a fuck about the debates. Peace.
308,@MDolf @LDrogosPhD ❤️ Crafting a #coronavirus from #pipecleaners was helpful too 🦠🎨🧠 LEARN MORE 🤓👉🏾 https://t.co/hnrVcipjSc https://t.co/ObI4BRcqSN
309,"I predict a Christmas baby boom, “quaranteed!” #MAGA #KAG #coronapocolypse #coronavirus #COVIDー19"
310,#Coronavirus Follow our #Chefs for healthy tips that can boost your immune system -  help you live longer? https://t.co/zgeRQjcLQq
311,"Stay Alert! Informed in USA! #Coronavirus
About 2,952 people in the U.S. have been confirmed to have the virus, though many others cases may be undetected. Of those reported cases, 57 people have died, with deaths in… https://t.co/Kt82v5TzxN"
312,"23-19! 23-19!!!
.
.
.
#coronaVirus #MonstersInc #Virus #Spread #Disneyland #Pixar #Disney #quarantine #contamination #kids @ Hollywood https://t.co/RmRCJ4N9eM"
313,This is EXACTLY what’s going on. #coronavirus https://t.co/AX0egW1iTu
314,Joe “having a plan on JoeBidedotcom” has replaced “I’m the guy” for when I drink tonight. #DemocraticDebate #DemDebate #DemDebates #DemocraticDebate2020 #COVIDー19 #CoronaVirus #COVID19
315,"@JoeBiden and @BernieSanders are currently debating what kind of consequences China should face for #Coronavirus

#DemDebate"
316,"We can't round up people who have #coronavirus, for instance, and do forced drug experiments on them because we are now focused on ""how society benefits as a whole"" and not individuals.

Our terrible bioethics training over the last generation is coming home to roost."
317,(2/2) Nursing homes are closed to visitors which may mean some employees can’t check on elderly loved ones. This is NOT business as usual. I urge you to be creative and let your employees know that you care about them as people! These are REAL concerns! #coronavirus
318,"(1/2) Folks in decision making and/or supervisor roles. Please understand everyone is facing some uncertain times. Be gentle, be kind, be FLEXIBLE. Many people are scrambling as daycares and K-12 schools are shutting down for weeks. #coronavirus"
319,".@MSNBC Fauci undercut his own authority by standing on the podium with Trump who is an uncaring, know-nothing crackpot.  Fauci appeared intimidated &amp; muted.  Not to mention all the shaking of hands &amp; the lack of social distancing. #ugh #gop #shambles #coronavirus #covid19"
320,"If you find yourself feeling anxious about the #coronavirus #COVID19 I recommend getting comfy on the couch, hopping on @Netflix and watching some @MovingArt 

you will feel the stress just melt right off"
321,"Does anybody know someone directly with #coronavirus? And Not a friend of a friend whose cousin has it? 

Asking for a friend of a friend"
322,What the hell?!?!  Who invited #coronavirus?? https://t.co/8tZdd549RV
323,"But yet we continue to see large groups of foreign tourists huddled together throughout #yellowknife! ""Asking"" isn't enough! #COVIDー19 #coronavirus https://t.co/2TWYyREeDn"
324,"Disgraceful....bears retweeting.

We knew this incompetent, corrupt, grifter administration was going to get us killed, we just didn’t know how.

Even today @realDonaldTrump says we have “tremendous control” over #coronavirus https://t.co/K8LdZdZzWi"
325,"While people have been joking about having the #Coronavirus, you proberly don't realise there are families out there have lost thier loved ones and most cases were people who are over 65s or other medical conditions. 

Please show some respect! #covidー19uk #RespectyourCommunity"
326,Fuck you toilet paper taking assholes. I got a rash on my ass from sandpaper 🖕🏼 #coronavirus
327,"Its the 1st and laughable business email for what we were selling them advertising received this response from a client ""We have reviewed and in light of the #CoronaVirus situation,we cant proceed at this time"" ha already won some new business already this morning https://t.co/moAUUBAafw"
328,"THANK YOU #MotherNature 
 #coronavirus #COVIDー19 #economiccrisis #WorldWarThree 
This great cleansing we're about to experience is EXACTLY what we need right now. What will follow, I promise, will be the greatest era in human history
#Blessed are we all"
329,"This debate is pointless. #COVID19 will likely resolve before next January. Tell me what you would do in the aftermath. 
#DemDebate #CoronaVirus https://t.co/328RPCfVHb"
330,"On March 13, 1986, Microsoft became a public company. Its founder and CEO, a 36-year-old Bill Gates, took a seat on its board of directors. 34 years later exactly to the day Gates is left #Microsoft BOARD ROOM.
#BillGates #windows #ceo #COVID19 #coronavirus #StayHome #Amadeus https://t.co/uAvS9CHruy"
331,The #Celebrity Coronavirus tracker is out. Follow along here: https://t.co/GZFFPT9nls #coronavirus
332,"In the span of 10 seconds, Joe Biden:

- Mixes up the #coronavirus with the swine flu 

- Mistakenly calls the H1N1 virus (swine flu) the ""N1H1""

- Forgets the name of the Ebola virus, calling it ""what happened in Africa""

#DemDebate

 https://t.co/aU0LyTWfxk"
333,"This debate is surreal. 

We are in a national emergency. 

Biden is addressing the emergency. 

With all due respect, #Biden is considerably leading in delegates. 

Let’s get going. 

#DemocraticDebate #DemDebate #coronavirus #NationalEmergency"
334,Biden is like a week late with all of his #coronavirus suggestions. Trump's taken care of all of this already! #DemocraticDebate
335,"The world has gone #coronavirus mad, it’s everywhere 🙄"
336,"The Ebola Crisis in America 

Total cases11

Deaths2

Recoveries from Ebola9

Active cases

#debate #notmeus #coronavirus"
337,"There are ventilators in operating rooms, so postponing elective surgeries frees up ventilators says this Italian doctor. #coronavirus #covid_us #COVIDー19 #SARSCoV2 #coronavirusus #COVID19 #covid_19"
338,We NEED to take this seriously. Too many people are still going out like they're on vacation. Lives are at stake. Act like it! #coronavirus #COVIDー19 https://t.co/ML4rP7ZiEx
339,#biden #bernie doing more in 10 mins to explain everyone’s concerns than trump has in 48hrs. #DemDebate #coronavirus #StayTheFHome #COVIDー19 #BidenForPresident2020
340,"Coronavirus Symptoms Vs. Cold And Flu: Experts Explain The Difference
Tbh, it's kind of hard to tell.
- by Korin Miller, March 13, 2020

https://t.co/vJbpG52EWS

#CoronaVirus #CoronavirusOutbreak #CoronavirusPandemic #COVIDー19 #COVID19 #Symptoms"
341,How do you fight a virus? Shouldn’t you ask if they would deploy the military to help people through the crisis. And neither of these guys got it but they are doing great politicizing this crisis. #coronavirus #DemocraticDebate #2020election #pleasebebetterpeople https://t.co/2jtREqIEDR
342,"The Quarantini: vodka, vermouth, a splash of decongestant, 2 cough drops...Cheers! #coronavirus ⁦@ARTschorn⁩ https://t.co/LL0npcD6l2"
343,#uber driver not fucking with the #CoronaVirus #coronapocolypse #COVIDー19 #sosad https://t.co/oSpCkb0UDk
344,"Top health official admits #coronavirus testing system is ‘failing’
https://t.co/YTEXqkGRl8

#covid19 #CoronavirusOutbreak #CoronaVirusUpdates"
345,"@IssaquahDaily @SteveSchmidtSES King County is the epicenter of the #Coronavirus epidemic.

Issaquah is in King County.

#VoteBiden to #SaveAmerica"
346,China should PAY for everything... 🤣 #DemDebate #WuhanVirus #CoronaVirus #MAGA #FoxNews #CNN #TheLead #FoxAndFriends #KAG #Election2020
347,Everybody needs to watch this video... also I want dude to narrate my life #covid19 #coronavirus  https://t.co/GNC5H7zBtT
348,Millennials crowing bars:COVID-19 as boomers driving SUVs:climate change #coronavirus
349,"There’s a lot of information out there about Coronavirus. Here are some preventive measures to protect your health and the health of those around you, from our Chief Medical Officer @MaceRothenberg. #covid19 #coronavirus https://t.co/0waNai5SRe"
350,Just farted in the grocery store... mothers fuckers learned some social distancing REAL quick #coronapocolypse #coronavirus
351,"@Walmart My online grocer order, scheduled to be delivered tomorrow has just been cancelled by Walmart, but the hold on the money in my bank account will be ""released"" in a few days! Way to help in a crisis, guess I have to cancel my self isolation &amp; go to the store. #Coronavirus"
352,@ShaneBeattyNews Denmark &amp; Norway have closed their Airports to foreigners to halt the spread of #coronavirus whereas in Ireland they seem to think instilling fear &amp; intimidation in their own citizens will magically make them immune from the infected landing by the hour @LeoVaradkar @CMOIreland https://t.co/TpTXAeite1
353,Biden and Sanders both stated that they'll deploy the US military to help deal with the #coronavirus #DemDebate
354,American culture? Psychology? Personality? He tweets this to his 915.7K followers amid #COVID19Us #coronavirus crisis: https://t.co/GGaF8OcEkg
355,@ftseor @FBI @JeffreeStarr @shanedawson WTF #CORONAVIRUS you see this? @WHO
356,Toilet Paper https://t.co/VhilU6RlOr #coronavirus #covid_19 #covid19
357,#DemDebate Biden situation room #coronavirus solutions sound more action oriented.
358,No gatherings for people 50+ for 8 weeks is the @CDCgov best recommendation — now we’re seeing these headlines 👇 Curious if we won’t see a call to shutdown bars shortly in WA state. We’ve seen in in several states. #coronavirus https://t.co/zvaxxyLdsh
359,"In the real world, I work outside around the homes and businesses of the general public. I assure you though if you get to close and you're coughing I will not hesitate to hide in my work vehicle. 
#coronavirus or #cannabisvirus I dont care, I'm not taking any chances! https://t.co/aUhctDLm29"
360,"@Breaking911 IT's OVER❢ #DemDebate 

#WuhanFlu😷#WuhanVirus
☣#COVID19☣#SARSCoV2☣#coronavirus☣
🌐Global pandemic Outbreak FEARS &amp; PARANOIA😱
🚫#CancelEverything🚫#CancelEverythingNow
#Quarantine #coronapocolypse https://t.co/WcREp1qYnJ"
361,While kids are home in greater numbers due to #coronavirus  please make sure that firearms are secured - unloaded and locked up #BeSmart https://t.co/MjSeLpvLoS
362,8 weeks. That’s May 10. Mother’s Day. Buckle in people. This is going to get worse before it gets better. #coronavirus https://t.co/gv2DwRyl2e
363,"@alicekeeler I am looking for the best way to record a read aloud video modeling reading strategies to upload to google classroom. Tips?
#distancelearning #coronavirus 
#keepLearning"
364,"What?! It looks like the Covid-19 data got hacked! Nearly 900,000 people dead in Vatican City.....ummm?! #coronavirus #COVIDー19 https://t.co/XbImF8sIL3"
365,"City Tours is still operating during this difficult time. We will be taking all sanitary measures with our cruisers/staff and clients. Our tours are groups of 5 per cruiser.
#coronavirus #supportsmallbusiness #supportlocal #womanowned #covid19 #
#travel #localtravel"
366,I am stuck in .@TorontoPearson and customs was like being in Wuhan. There were 0 efforts to contain #COVIDー19 #coronavirus in fact I think there was an effort to encourage the spread.
367,"Really appreciate how Bernie is immediately thinking through the broad impacts of #coronavirus on everyone - workers, people without homes, older people - not only on health but economics. #DemDebate"
368,Hey @JoeBiden love the idea of a shanty town for #HighRiskCovid19 treatment but why don’t we stop treating the times like 1945 and more like 2020 and call on @WeWork to open their network of existing offices for temporary treatment centers #coronavirus #CoronavirusOutbreak https://t.co/hrg4jt2Gdc
369,"@kschumi777 @GiselleAlbrech2 Closing schools and shutting down the entire economy will lead to consequences that we're not thinking about now but will have to live with months from now. The #coronavirus affects the respiratory system which the majority of people, esp. kids have no problems with."
370,"Confirmed total #COVID19 cases:153,648 🌍 

Total Deaths: 5,746 🌍

Total confirmed cases in India: 107 (in a population of 1.3 billion)

Total Countries &amp; territories: 146

Reference: @WHO #coronavirus dashboard as of 15 Mar 2020.

#coronapocolypse https://t.co/kwtlJUqKQY"
371,"#CoronaVirus watch and share

https://t.co/9E4jUIb4Uo"
372,bruh #coronavirus really do be gettin me pretty worried https://t.co/T3oRsGCIOl
373,Trip to Buenos Aires cancelled due to #coronavirus 😑
374,"Start distributing hand sanitizers and masks for free and then let's talk about free checkups..
#Coronaindia #coronavirus #COVIDー19"
375,"Please help do your part to stop the spread of the #coronavirus by just staying home. 🏠🙏🏼
.
.
#psa #bepartofthesolution #spreadawareness #bekind #becompassionate #showmercy #covid_19 #stayhome #socialdistancing #stopthespread #washyourhands https://t.co/TWK4gTljxb"
376,@chriscato Be careful Chris! 🙄💙🙏🏻  #coronavirus
377,"CNN asks, ""Would you deploy the U.S. Military to fight #coronavirus?""

Coronavirus is an ""it"". So, someone clarify to me what kind of question is that? #DemocraticDebate"
378,"I am immunocomromised and my life counts. #HighRiskCovid19. I have Rheumatoid Arthritis, I am taking Dmards and my life counts. #coronavirus @CreakyJoints https://t.co/LB1teudqke"
379,"Schools canceled for 2 weeks. If you see this dm me because I'm lonely 😅
#coronapocolypse #coronavirus #SocialDistance #LGBTQuarantine #LGBTQoftwitter"
380,Deep States are arriving in their New Zealand bunkers. Brace  ourselves my fellow peasants #coronavirus https://t.co/JqDF5Rwqfb
381,Duh. And @realDonaldTrump continues to bankrupt everything he touches.  We warned y’all.  @gop grow some balls and impeach him before he kills thousands.   @CDCgov why is @realDonaldTrump trying to buy the rights to the vaccine?  Sounds shady. #coronavirus #WorstPresidentEver https://t.co/qtSG49qsl5
382,"Biden (I think still talking about how he'd use the military for #coronavirus ) says everybody in nursing homes should be tested: ""We should be moving forces in to do that""

Huh?

#DemocraticDebate"
383,"#StayHomeSaveLives &amp; be sure to check-in on the elderly, those w/special needs and each other. #COVIDー19 #coronapocolypse #coronavirus"
384,"Doesn’t matter who’s president or what assails us, be it a virus or other, America always prevails #USA #coronavirus"
385,"Wondering how you can help others during the novel #coronavirus outbreak? You can start by practicing ""social distancing."" https://t.co/a8ck5c0Y6z"
386,"Italy has #MedicareForAll and the fourth best health system  in the world. It did not help #coronavirus 
#DemocraticDebate"
387,"Ummm surely this is a glitch, right?#coronavirus #COVIDー19 #COVID19 https://t.co/lBD86T4JD1"
388,"It looks like someone at @Worldometers messed up the latest update of their #coronavirus stats — Or is this a #hacker with a macabre sense of #humor?

https://t.co/2GCKYLkq2F https://t.co/1bolM9JXop"
389,Y'all scared of the Corona virus. I am enjoying walking into a restaurant and getting seated immediately on a sunday because no one is out #coronavirus
390,"I hope it saves us panic right away and solves the problem.

#coronavirus

Government official: Coronavirus vaccine trial starts Monday

https://t.co/ULk0f8rd8G"
391,"In 2009 Obama was late on millions of vaccines. 2700 died of #SwineFlu 
At least there was a vaccine for swine flu and Obama still failed. #coronavirus #WuhanVirus #DemocratsAreADisgrace https://t.co/iuarcTDwLV"
392,"Hatching a plan to run a D&amp;D campaign for my kids and their friends ... over the phone.

Take THAT #coronavirus!

Note to @Paizo &amp; @Wizards_DnD ... now would be a great time to offer one or more intro campaigns for free on the various VTT platforms."
393,They are spending so much time talking about #coronavirus on the #DemocraticDebate
394,I want to hear from @JoeBiden and @BernieSanders on the tens of thousands immigrants who are vulnerable to COVID- 19 in civil detention centers across the country. #DemDebate #coronavirus
395,"12 Myths About #Coronavirus, According to the World Health Organization https://t.co/DNQIQNFIyU"
396,Oil price war will expedite the end of petrodollar.  #petrogold #cnbc #coronavirus #maga #hyperinflation #oil #oilsands $AEM $GOLD @PeterSchiff @KeiserReport #exxon #aramco #chevron #bitcoin #hongkong #china https://t.co/PyyQgLgI09
397,"I think all the people that think this is a joke, that it's just a cold, that are not practicing social distancing &amp; bragging about it. Should be locked together in stadium. They can drink and party all they want. #coronavirus #Quarantine #COVID19"
398,"True. On #coronavirus, @ewarren has a plan for that. Great @BernieSanders @JoeBiden &amp; @SpeakerPelosi are integrating so much. Hopefully more to come. 

Want to keep Warren's ideas on the national stage? Stay in the loop, Warren Power Project: https://t.co/UOv88HHEqJ #DemDebate https://t.co/0yfon2I97e https://t.co/rvWD30xD8K"
399,"Dr J Campbell #COVID19 #CoronaVirus update for #HealthCareWorkers for March 15th 2020 #European virus 🦠 epicenters emerges is the US next?  Try to stay calm 🤔 

-) https://t.co/JKjZiiF96i"
400,"#UPDATE | Chinese #coronavirus most-talked topic at start of debate - media

@JoeBiden @BernieSanders #DemocraticDebate 
#debate #SputnikUpdates https://t.co/IfvEW63BzE"
401,I can’t wait until this Coronavirus Testing scandal comes out...@cnn #cnn #coronavirus
402,Beyond grateful for our #healthcare workers. 🙏🏼❤👩‍⚕️ #prayersup #coronavirus https://t.co/YeA4FReAwj
403,"#Canada #coronavirus #Covid19 

Quebec orders bars, movie theatres to close to limit spread of COVID 19. 

https://t.co/h354CHMNJy"
